seed,num_episodes,reward_mean,reward_std,length_mean,length_std,crash_rate
0,50,18.607318878173828,5.693646430969238,25.0,7.838366985321045,0.30000001192092896
1,50,19.698997497558594,5.694748401641846,26.040000915527344,7.547078609466553,0.25999999046325684
2,50,19.447410583496094,6.035055160522461,25.719999313354492,7.6994547843933105,0.25999999046325684
