episode,global_step,episode_reward,episode_length,epsilon,mean_loss,crashed
176,2351,23.983728335592648,30,0.972081875,nan,0
177,2354,1.5982070401394535,3,0.97204625,nan,1
178,2360,4.162743770391238,6,0.971975,nan,1
179,2368,6.957162188088722,8,0.97188,nan,1
180,2379,8.676245449677388,11,0.971749375,nan,1
181,2400,15.663056817818033,21,0.9715,nan,1
182,2403,1.6000542239715385,3,0.971464375,nan,1
183,2426,15.792936870852579,23,0.97119125,nan,1
184,2428,1.0040900987357348,2,0.9711675,nan,1
185,2436,6.651578676553255,8,0.9710725,nan,1
186,2444,6.723914125794426,8,0.9709775,nan,1
187,2469,19.179048985745013,25,0.970680625,nan,1
188,2474,3.9553488764532077,5,0.97062125,nan,1
189,2484,8.36344765524538,10,0.9705025,nan,1
190,2499,10.44816819168162,15,0.970324375,nan,1
191,2520,16.695931786209798,21,0.970075,nan,1
192,2547,18.68518963171972,27,0.9697543750000001,nan,1
193,2560,9.374916563509855,13,0.9696,nan,1
194,2566,4.959018187143877,6,0.96952875,nan,1
195,2571,3.079289576599585,5,0.969469375,nan,1
196,2601,20.73644047342124,30,0.969113125,nan,0
197,2605,2.5990593639587067,4,0.969065625,nan,1
198,2619,10.245543975293455,14,0.968899375,nan,1
199,2625,4.593449749236443,6,0.968828125,nan,1
200,2650,17.0173327869928,25,0.96853125,nan,1
201,2663,8.380663437320276,13,0.968376875,nan,1
202,2688,19.581569068670355,25,0.96808,nan,1
203,2718,21.28366449902647,30,0.96772375,nan,0
204,2731,9.093140755815211,13,0.967569375,nan,1
205,2761,22.98964830870734,30,0.967213125,nan,0
206,2766,3.5584061276900356,5,0.96715375,nan,1
207,2776,8.55402175741233,10,0.967035,nan,1
208,2780,2.5990593639587067,4,0.9669875,nan,1
209,2800,14.894893831151979,20,0.96675,nan,1
210,2821,15.18614674158141,21,0.966500625,nan,1
211,2829,5.5651379850195495,8,0.966405625,nan,1
212,2847,13.407154828017713,18,0.966191875,nan,1
213,2856,6.397149678812316,9,0.966085,nan,1
214,2862,4.357701813984799,6,0.96601375,nan,1
215,2877,11.80267461206062,15,0.965835625,nan,1
216,2885,6.358371089381108,8,0.965740625,nan,1
217,2915,21.7297101212477,30,0.965384375,nan,0
218,2929,10.362951004404438,14,0.965218125,nan,1
219,2948,15.187744841080436,19,0.9649925,nan,1
220,2957,7.756084817084282,9,0.964885625,nan,1
221,2965,6.24197273180931,8,0.964790625,nan,1
222,2975,8.753282351952802,10,0.964671875,nan,1
223,2984,5.539862318009882,9,0.964565,nan,1
224,2998,9.699363283036407,14,0.96439875,nan,1
225,3013,10.418572692459753,15,0.964220625,nan,1
226,3019,4.400016970762112,6,0.964149375,nan,1
227,3037,12.853531090109016,18,0.963935625,nan,1
228,3049,9.53675467526477,12,0.963793125,nan,1
229,3053,2.9557893636642034,4,0.963745625,nan,1
230,3067,10.523997678151508,14,0.963579375,nan,1
231,3070,1.4807360421533566,3,0.96354375,nan,1
232,3087,11.782523049582583,17,0.963341875,nan,1
233,3117,23.163954138937353,30,0.962985625,nan,0
234,3126,6.646536288380196,9,0.96287875,nan,1
235,3129,1.6000542239715385,3,0.962843125,nan,1
236,3140,9.752367629844777,11,0.9627125,nan,1
237,3151,8.573628889609282,11,0.962581875,nan,1
238,3166,13.154231871350554,15,0.96240375,nan,1
239,3172,4.7545250614028856,6,0.9623325,nan,1
240,3186,11.99062872880828,14,0.96216625,nan,1
241,3193,4.208008769426083,7,0.962083125,nan,1
242,3219,22.004617913991193,26,0.961774375,nan,1
243,3226,4.444000387788144,7,0.96169125,nan,1
244,3237,7.491426052499915,11,0.961560625,nan,1
245,3240,1.7840426852069369,3,0.961525,nan,1
246,3247,5.086936054742509,7,0.961441875,nan,1
247,3274,20.58415398390728,27,0.96112125,nan,1
248,3289,13.159520681723093,15,0.960943125,nan,1
249,3297,4.889826951244265,8,0.960848125,nan,1
250,3310,10.999242040120233,13,0.96069375,nan,1
251,3318,6.599729026357285,8,0.96059875,nan,1
252,3328,7.96805626493651,10,0.96048,nan,1
253,3352,16.64599046510057,24,0.960195,nan,1
254,3363,8.798597870760108,11,0.960064375,nan,1
255,3369,3.9964219697439365,6,0.959993125,nan,1
256,3382,10.839889545080897,13,0.95983875,nan,1
257,3410,22.22283170733172,28,0.95950625,nan,1
258,3433,17.462332324228,23,0.959233125,nan,1
259,3438,3.1952310707747866,5,0.95917375,nan,1
260,3443,3.0522362286564477,5,0.959114375,nan,1
261,3456,10.995670915548015,13,0.95896,nan,1
262,3464,5.76531611069653,8,0.958865,nan,1
263,3466,1.1211282096181674,2,0.95884125,nan,1
264,3490,17.709935716300897,24,0.95855625,nan,1
265,3520,22.068917852376202,30,0.9582,nan,0
266,3532,10.596973995428097,12,0.9580575,nan,1
267,3546,9.804339585484453,14,0.95789125,nan,1
268,3576,25.767172643639217,30,0.957535,nan,0
269,3606,24.072664230299036,30,0.95717875,nan,0
270,3616,7.413620189947359,10,0.95706,nan,1
271,3631,10.929316760387488,15,0.956881875,nan,1
272,3644,9.442281930800265,13,0.9567275,nan,1
273,3656,7.81495403915545,12,0.956585,nan,1
274,3659,1.7649228101313175,3,0.956549375,nan,1
275,3664,3.9590471683324666,5,0.95649,nan,1
276,3683,12.874780784588687,19,0.9562643749999999,nan,1
277,3694,8.571361806099365,11,0.95613375,nan,1
278,3706,8.605800887575016,12,0.95599125,nan,1
279,3711,3.7562824772575865,5,0.955931875,nan,1
280,3714,1.602272727272727,3,0.95589625,nan,1
281,3724,8.67493047844295,10,0.9557775,nan,1
282,3738,11.177536495827018,14,0.95561125,nan,1
283,3745,4.69036748468996,7,0.955528125,nan,1
284,3754,7.155794882049024,9,0.95542125,nan,1
285,3761,6.05066269832644,7,0.955338125,nan,1
286,3774,9.989813902791123,13,0.95518375,nan,1
287,3804,24.76571799441917,30,0.9548275,nan,0
288,3820,11.33322534622349,16,0.9546375,nan,1
289,3850,21.37016189068964,30,0.95428125,nan,0
290,3856,3.995322907632511,6,0.95421,nan,1
291,3875,13.109263367381821,19,0.953984375,nan,1
292,3903,22.851974481312066,28,0.953651875,nan,1
293,3919,12.334000357254807,16,0.953461875,nan,1
294,3929,6.568348499804717,10,0.953343125,nan,1
295,3959,20.742319266915356,30,0.952986875,nan,0
296,3988,19.92762884879607,29,0.9526425000000001,nan,1
297,4013,18.418911627439755,25,0.952345625,nan,1
298,4020,4.96684140559842,7,0.9522625,nan,1
299,4039,14.72035854862246,19,0.952036875,nan,1
300,4061,15.183278987463165,22,0.951775625,nan,1
301,4068,4.965413648101502,7,0.9516925,nan,1
302,4098,20.973002139630225,30,0.95133625,nan,0
303,4128,23.6655627962285,30,0.95098,nan,0
304,4133,3.1982700806576343,5,0.950920625,nan,1
305,4140,5.851154850786598,7,0.9508375,nan,1
306,4166,17.878771929067952,26,0.95052875,nan,1
307,4178,9.958401953110691,12,0.95038625,nan,1
308,4180,1.2783909896727712,2,0.9503625,nan,1
309,4189,6.169147837418754,9,0.950255625,nan,1
310,4196,5.074351717193917,7,0.9501725,nan,1
311,4206,6.780876466248611,10,0.95005375,nan,1
312,4212,4.0150571321975566,6,0.9499825,nan,1
313,4230,12.431814398615655,18,0.94976875,nan,1
314,4247,12.15287236408227,17,0.949566875,nan,1
315,4251,2.7572668943498306,4,0.949519375,nan,1
316,4253,1.2783909896727712,2,0.949495625,nan,1
317,4280,20.420636631583776,27,0.949175,nan,1
318,4298,14.815176958147811,18,0.94896125,nan,1
319,4322,16.559360955267135,24,0.94867625,nan,1
320,4329,4.9193524116945655,7,0.948593125,nan,1
321,4348,13.62551361648101,19,0.9483675,nan,1
322,4355,5.36922706249119,7,0.948284375,nan,1
323,4363,5.563302415005335,8,0.948189375,nan,1
324,4389,21.103281744288523,26,0.947880625,nan,1
325,4400,7.169470144963606,11,0.94775,nan,1
326,4404,2.3989825583753617,4,0.9477025,nan,1
327,4434,22.355830822620323,30,0.9473462500000001,nan,0
328,4464,22.021138797437956,30,0.94699,nan,0
329,4472,6.191843000929101,8,0.946895,nan,1
330,4483,9.79042698480715,11,0.946764375,nan,1
331,4505,15.196530982950566,22,0.946503125,nan,1
332,4535,21.72576505442396,30,0.9461468749999999,nan,0
333,4552,14.383910689813007,17,0.945945,nan,1
334,4559,5.397293783957567,7,0.945861875,nan,1
335,4573,10.01416466379031,14,0.945695625,nan,1
336,4581,5.009128079493996,8,0.945600625,nan,1
337,4586,3.9553723585150364,5,0.94554125,nan,1
338,4616,23.198147237440633,30,0.945185,nan,0
339,4632,13.59117786915656,16,0.944995,nan,1
340,4638,3.731835905305929,6,0.9449237500000001,nan,1
341,4651,9.169024988610396,13,0.944769375,nan,1
342,4660,7.567093190003879,9,0.9446625,nan,1
343,4666,4.758337783326942,6,0.94459125,nan,1
344,4671,3.9590471683324666,5,0.944531875,nan,1
345,4696,18.947750510373695,25,0.944235,nan,1
346,4702,4.957177290232426,6,0.94416375,nan,1
347,4712,8.193578966774306,10,0.944045,nan,1
348,4742,21.12970608533109,30,0.94368875,nan,0
349,4751,7.397010228752924,9,0.943581875,nan,1
350,4757,4.955064039787177,6,0.943510625,nan,1
351,4762,3.047804785499681,5,0.94345125,nan,1
352,4770,6.790169041345663,8,0.94335625,nan,1
353,4779,6.24717018940555,9,0.943249375,nan,1
354,4809,20.656979859103146,30,0.942893125,nan,0
355,4822,9.423113561797827,13,0.94273875,nan,1
356,4833,9.753034024293228,11,0.942608125,nan,1
357,4863,23.38518158001012,30,0.942251875,nan,0
358,4866,1.6000371704030871,3,0.94221625,nan,1
359,4879,11.15172115138162,13,0.942061875,nan,1
360,4884,3.996958369838537,5,0.9420025,nan,1
361,4888,2.5990593639587067,4,0.941955,nan,1
362,4918,25.99156455363996,30,0.94159875,nan,1
363,4938,15.2170533987395,20,0.94136125,nan,1
364,4943,3.8552578102128376,5,0.941301875,nan,1
365,4948,3.560246286141126,5,0.9412425,nan,1
366,4955,5.001038223845792,7,0.941159375,nan,1
367,4964,7.924542531846015,9,0.9410525,nan,1
368,4971,4.649091904731729,7,0.940969375,nan,1
369,4979,6.166271585647416,8,0.940874375,nan,1
370,4985,4.400397314579194,6,0.940803125,nan,1
371,4988,1.9602091714909529,3,0.9407675,nan,1
372,5018,22.835404561787733,30,0.94041125,0.3017861872911453,0
373,5022,2.987565628278572,4,0.94036375,0.1358634978532791,1
374,5043,15.586934295402296,21,0.9401143750000001,0.061136039346456526,1
375,5053,8.54931362954288,10,0.939995625,0.088944045205911,1
376,5062,6.994218953360926,9,0.93988875,0.05807187780737877,1
377,5072,7.413030443103852,10,0.93977,0.043831092615922294,1
378,5102,21.908973206560255,30,0.93941375,0.04688532810126032,0
379,5107,3.204545454545454,5,0.939354375,0.05092446506023407,1
380,5124,13.984146790240732,17,0.9391525000000001,0.0333084661513567,1
381,5140,12.329349064272465,16,0.9389625,0.04051819536834955,1
382,5168,21.498782336053672,28,0.93863,0.04231949256999152,1
383,5179,8.278979758450298,11,0.938499375,0.03582177497446537,1
384,5185,3.8559519108014255,6,0.9384281250000001,0.043635573238134384,1
385,5215,21.61029379546973,30,0.938071875,0.034482132111276896,0
386,5221,4.871997578048432,6,0.938000625,0.03979966137558222,1
387,5239,13.215354457397524,18,0.937786875,0.03530081920325756,1
388,5242,1.9583725634928275,3,0.93775125,0.02626679465174675,1
389,5266,17.426521918755373,24,0.9374662500000001,0.03714206411192814,1
390,5281,13.358983869854773,15,0.937288125,0.03524857386946678,1
391,5284,1.5974290027069835,3,0.9372525,0.029322296380996704,1
392,5300,10.901184670054446,16,0.9370625,0.029242411721497774,1
393,5317,12.894646057550613,17,0.936860625,0.0353947333060205,1
394,5327,8.562277502504372,10,0.9367418750000001,0.035963939037173986,1
395,5339,8.052351028086091,12,0.936599375,0.028621616462866466,1
396,5347,6.401350418682066,8,0.9365043750000001,0.03146901447325945,1
397,5350,1.5982070401394535,3,0.93646875,0.015326002612709999,1
398,5360,6.618392757924181,10,0.93635,0.031033406654993694,1
399,5366,3.9978588565150233,6,0.93627875,0.03225215896964073,1
400,5387,16.043924614106885,21,0.936029375,0.033404485508799556,1
401,5392,3.4497966085224387,5,0.93597,0.03646571561694145,1
402,5402,7.964897731662551,10,0.93585125,0.02989928238093853,1
403,5407,3.173802997885709,5,0.935791875,0.032830916345119476,1
404,5414,5.448957518083461,7,0.93570875,0.02827082946896553,1
405,5418,2.1625542239715383,4,0.93566125,0.03586159646511078,1
406,5425,5.122735406142783,7,0.935578125,0.041862948797643185,1
407,5431,4.168326386237812,6,0.935506875,0.034903235733509064,1
408,5453,16.867503565335983,22,0.935245625,0.029499702155590057,1
409,5457,3.2753832378723966,4,0.935198125,0.04313075914978981,1
410,5460,1.7649228101313175,3,0.9351625,0.050817858427762985,1
411,5490,26.389820057031812,30,0.93480625,0.031702659225889614,0
412,5501,7.459906153670461,11,0.934675625,0.03223309417565664,1
413,5515,10.732968023717435,14,0.934509375,0.03805842250585556,1
414,5531,13.248023582944368,16,0.934319375,0.030749650672078133,1
415,5561,22.91472592936534,30,0.933963125,0.03646086668595672,0
416,5572,8.40237785116897,11,0.9338325,0.038897580156723656,1
417,5582,7.363222546158595,10,0.93371375,0.031604950316250324,1
418,5587,3.9590471683324666,5,0.933654375,0.03321751952171326,1
419,5617,25.138059272551367,30,0.933298125,0.040186402620747685,0
420,5619,1.0543947944607421,2,0.933274375,nan,1
421,5625,4.5582448976082,6,0.933203125,0.04499487951397896,1
422,5641,11.186350330995351,16,0.933013125,0.03448994364589453,1
423,5648,5.553033944611698,7,0.93293,0.03587760776281357,1
424,5660,8.049288032159433,12,0.9327875,0.02848009516795476,1
425,5665,3.2023098115942545,5,0.932728125,0.02974976971745491,1
426,5681,12.608925881963657,16,0.932538125,0.023099076002836227,1
427,5711,22.71964325265467,30,0.9321818749999999,0.03485863363104207,0
428,5718,4.412831268773845,7,0.93209875,0.03719737008213997,1
429,5725,5.754249357136327,7,0.932015625,0.026272385381162167,1
430,5735,8.758298407096982,10,0.931896875,0.02576282061636448,1
431,5765,23.93864662353759,30,0.931540625,0.036166030215099454,0
432,5781,12.76471458326348,16,0.931350625,0.033465633168816566,1
433,5811,21.95444591106468,30,0.930994375,0.033652440777846744,0
434,5822,7.3653144525064915,11,0.93086375,0.03937166432539622,1
435,5831,6.990823226750909,9,0.930756875,0.031906016170978546,1
436,5840,7.757457880170459,9,0.93065,0.03328718990087509,1
437,5861,17.40897607189092,21,0.930400625,0.0339781891554594,1
438,5870,6.287499775272808,9,0.93029375,0.021432899869978428,1
439,5887,12.229699660147107,17,0.930091875,0.03875186247751117,1
440,5900,9.291005949703298,13,0.9299375,0.02533873775973916,1
441,5909,6.8431801994631085,9,0.929830625,0.03997677005827427,1
442,5915,3.848328787083056,6,0.9297593749999999,0.03376098349690437,1
443,5929,10.733404329639223,14,0.929593125,0.030834192875772715,1
444,5959,21.285368402264098,30,0.929236875,0.0331096707710198,0
445,5972,9.025105798633561,13,0.9290825,0.03207458648830652,1
446,6000,24.084181911188555,28,0.92875,0.03293394057878426,1
447,6004,2.759508927129191,4,0.9287025,0.3908173441886902,1
448,6034,22.280859692679783,30,0.92834625,0.20158039246286666,0
449,6037,2.04819644935009,3,0.928310625,0.053308773785829544,1
450,6044,5.76015455078024,7,0.9282275,0.11216196417808533,1
451,6074,21.32255280479321,30,0.92787125,0.11840467367853437,0
452,6077,1.71716437655718,3,0.9278356249999999,0.07853171229362488,1
453,6095,14.551848806449803,18,0.927621875,0.10307739488780499,1
454,6100,3.557624920501958,5,0.9275625,0.08091612346470356,1
455,6130,26.2005607174994,30,0.92720625,0.08541927912405559,0
456,6138,5.087715434384991,8,0.92711125,0.10481946542859077,1
457,6147,7.201123494884028,9,0.927004375,0.0856279730796814,1
458,6152,3.7863047784844777,5,0.926945,0.0851408839225769,1
459,6157,3.449375832870661,5,0.926885625,0.09161985665559769,1
460,6163,4.0012277930894165,6,0.926814375,0.06974826753139496,1
461,6181,13.264747044150626,18,0.9266006250000001,0.08701484352350235,1
462,6185,2.9948725493958523,4,0.926553125,0.06676624715328217,1
463,6201,13.79688539882268,16,0.926363125,0.11170243099331856,1
464,6204,1.7671529078868469,3,0.9263275,0.0781068429350853,1
465,6225,18.088631339596297,21,0.926078125,0.08742070347070693,1
466,6236,9.551387545713629,11,0.9259475,0.0819662834207217,1
467,6239,1.9602091714909529,3,0.9259118749999999,nan,1
468,6242,1.9583725634928275,3,0.92587625,0.09487441182136536,1
469,6252,8.078362820113298,10,0.9257575,0.09771015991767247,1
470,6257,3.9572063683176055,5,0.925698125,0.08818046748638153,1
471,6269,8.17526436900653,12,0.925555625,0.062000141789515816,1
472,6273,2.5660591737676812,4,0.925508125,0.10309871286153793,1
473,6284,7.335186064401756,11,0.9253775,0.08885286251703899,1
474,6314,24.070495553026554,30,0.92502125,0.09053304365703038,0
475,6321,4.7997657601304935,7,0.9249381249999999,0.08815888315439224,1
476,6328,5.786316882786403,7,0.924855,0.11053092405200005,1
477,6333,2.9636735340394504,5,0.924795625,0.09495678544044495,1
478,6339,4.756377468969664,6,0.924724375,0.15423324704170227,1
479,6350,8.364667383345525,11,0.92459375,0.0895097404718399,1
480,6352,0.9660165442504834,2,0.92457,0.0572679303586483,1
481,6356,2.5682892715232106,4,0.9245225,0.0926923081278801,1
482,6359,1.6471451807670068,3,0.924486875,nan,1
483,6365,4.562452917575091,6,0.924415625,0.06168709509074688,1
484,6370,3.7593386857253077,5,0.92435625,0.06346336752176285,1
485,6389,16.12297847537865,19,0.924130625,0.09018934890627861,1
486,6394,3.1997017299797106,5,0.92407125,0.15240156650543213,1
487,6418,16.36148908363512,24,0.92378625,0.07785317736367385,1
488,6429,8.444368771870366,11,0.923655625,0.08081277459859848,1
489,6440,7.78089867019943,11,0.923525,0.0940709908803304,1
490,6470,23.292217831191614,30,0.92316875,0.0863724872469902,0
491,6492,15.066875922905828,22,0.9229075,0.09562938908735912,1
492,6508,12.78052183811876,16,0.9227175,0.08110015280544758,1
493,6518,7.640728915620665,10,0.92259875,0.10758789628744125,1
494,6522,3.1958220062021736,4,0.92255125,0.10192541033029556,1
495,6527,3.9571975996624404,5,0.922491875,0.08074313402175903,1
496,6531,2.9592167598122607,4,0.922444375,0.11689259856939316,1
497,6534,2.0772972363439632,3,0.92240875,0.11271287500858307,1
498,6540,4.959018187143877,6,0.9223375,0.07013379037380219,1
499,6543,1.9583725634928275,3,0.922301875,nan,1
500,6546,1.9583725634928275,3,0.9222662500000001,0.07536320388317108,1
501,6556,6.946965146642639,10,0.9221475,0.0735931247472763,1
502,6568,8.255790995839316,12,0.922005,0.11536816755930583,1
503,6580,9.087846644946987,12,0.9218625,0.11744473377863567,1
504,6605,18.89805040930485,25,0.921565625,0.08628122384349506,1
