episode,global_step,episode_reward,episode_length,epsilon,mean_loss,crashed
134,1550,22.517569064456865,30,0.98159375,nan,0
135,1580,23.15397979411547,30,0.9812375,nan,0
136,1610,21.963948451940666,30,0.98088125,nan,0
137,1615,3.654574066264467,5,0.980821875,nan,1
138,1620,3.367190022601448,5,0.9807625,nan,1
139,1637,11.907010203605438,17,0.980560625,nan,1
140,1645,5.685278639067994,8,0.980465625,nan,1
141,1660,11.562895051685517,15,0.9802875,nan,1
142,1677,13.59596134759301,17,0.980085625,nan,1
143,1707,21.443250227104667,30,0.979729375,nan,0
144,1712,4.054114629085036,5,0.97967,nan,1
145,1734,15.894423763626538,22,0.97940875,nan,1
146,1745,9.356267159413104,11,0.979278125,nan,1
147,1753,5.326608915625036,8,0.979183125,nan,1
148,1761,6.367151980529784,8,0.979088125,nan,1
149,1770,5.86079070336215,9,0.97898125,nan,1
150,1772,0.9882422919085595,2,0.9789575,nan,1
151,1794,17.326511260495696,22,0.97869625,nan,1
152,1822,19.7040671694444,28,0.97836375,nan,1
153,1825,1.9583725634928275,3,0.978328125,nan,1
154,1839,9.576132474819039,14,0.978161875,nan,1
155,1843,2.761345535127316,4,0.978114375,nan,1
156,1873,25.63337094041116,30,0.977758125,nan,0
157,1881,4.949228784852615,8,0.977663125,nan,1
158,1895,9.26715882106786,14,0.977496875,nan,1
159,1903,6.58826412261133,8,0.977401875,nan,1
160,1906,1.8842354771469032,3,0.97736625,nan,1
161,1911,3.047804785499681,5,0.977306875,nan,1
162,1921,6.923565647220831,10,0.977188125,nan,1
163,1927,4.955310489622915,6,0.977116875,nan,1
164,1935,6.448508577117849,8,0.977021875,nan,1
165,1940,3.057051189737286,5,0.9769625,nan,1
166,1954,9.613880265781875,14,0.97679625,nan,1
167,1957,1.7953289908768333,3,0.976760625,nan,1
168,1987,22.874488978647324,30,0.976404375,nan,0
169,1999,8.57009409021455,12,0.9762618750000001,nan,1
170,2009,9.273482123626849,10,0.976143125,nan,1
171,2016,4.448863636363636,7,0.97606,nan,1
172,2022,3.997536561144723,6,0.97598875,nan,1
173,2029,4.655243401350312,7,0.975905625,nan,1
174,2039,7.066595837590721,10,0.975786875,nan,1
175,2045,4.792288407413923,6,0.975715625,nan,1
176,2049,2.3993434037758172,4,0.975668125,nan,1
177,2070,14.50704388649709,21,0.97541875,nan,1
178,2074,2.415980045634204,4,0.97537125,nan,1
179,2092,12.739201571196546,18,0.9751575,nan,1
180,2101,6.486354135498144,9,0.975050625,nan,1
181,2108,5.352744219653922,7,0.9749675,nan,1
182,2118,6.575756856181045,10,0.97484875,nan,1
183,2148,20.91619549178772,30,0.9744925,nan,0
184,2178,22.913767250609393,30,0.97413625,nan,0
185,2182,2.5642135175608773,4,0.97408875,nan,1
186,2206,16.9614367170827,24,0.97380375,nan,1
187,2218,9.958367857115551,12,0.97366125,nan,1
188,2226,5.468994289091365,8,0.97356625,nan,1
189,2253,21.42515569552404,27,0.973245625,nan,1
190,2264,8.319472418043887,11,0.973115,nan,1
191,2291,19.61985021786324,27,0.972794375,nan,1
192,2295,2.7943365791981405,4,0.972746875,nan,1
193,2301,3.8533436196394377,6,0.972675625,nan,1
194,2304,1.5982070401394535,3,0.97264,nan,1
195,2310,3.5261905876079016,6,0.97256875,nan,1
196,2319,7.758299166709453,9,0.972461875,nan,1
197,2340,14.511298281863422,21,0.9722125,nan,1
198,2342,0.9660165442504834,2,0.97218875,nan,1
199,2372,22.834523547418424,30,0.9718325,nan,0
200,2401,22.950017251733776,29,0.971488125,nan,1
201,2431,25.33286790124342,30,0.971131875,nan,0
202,2437,3.852549772093913,6,0.971060625,nan,1
203,2440,1.8816141328711475,3,0.971025,nan,1
204,2461,15.537236351369886,21,0.970775625,nan,1
205,2469,6.955321647467595,8,0.970680625,nan,1
206,2499,24.357628750123858,30,0.970324375,nan,0
207,2511,9.483623449873416,12,0.970181875,nan,1
208,2526,10.26598576016309,15,0.97000375,nan,1
209,2538,10.383458532615052,12,0.96986125,nan,1
210,2553,10.416789714560258,15,0.969683125,nan,1
211,2558,3.760353123448624,5,0.96962375,nan,1
212,2584,18.825164177613335,26,0.969315,nan,1
213,2598,9.661842223208478,14,0.96914875,nan,1
214,2613,10.80678009083724,15,0.968970625,nan,1
215,2624,9.126653152407354,11,0.96884,nan,1
216,2639,11.182242854730923,15,0.968661875,nan,1
217,2650,9.593422653287671,11,0.96853125,nan,1
218,2680,21.7012584014186,30,0.968175,nan,0
219,2686,4.9952151565565694,6,0.96810375,nan,1
220,2716,20.879303829390665,30,0.9677475,nan,1
221,2726,8.159123287615413,10,0.96762875,nan,1
222,2741,12.502416795429081,15,0.967450625,nan,1
223,2747,4.016034086189912,6,0.967379375,nan,1
224,2753,5.052248603531262,6,0.967308125,nan,1
225,2758,3.853393715233506,5,0.96724875,nan,1
226,2761,1.7649228101313175,3,0.967213125,nan,1
227,2790,21.160561731577523,29,0.9668687499999999,nan,1
228,2797,5.363589281211453,7,0.966785625,nan,1
229,2808,8.329704532017836,11,0.966655,nan,1
230,2815,4.409271380522973,7,0.966571875,nan,1
231,2830,11.530204816412198,15,0.96639375,nan,1
232,2853,20.750652173512112,23,0.966120625,nan,1
233,2872,14.325603488451186,19,0.965895,nan,1
234,2881,6.760351877671414,9,0.965788125,nan,1
235,2891,7.837741850780718,10,0.965669375,nan,1
236,2900,6.211982372758469,9,0.9655625,nan,1
237,2930,21.67619220820915,30,0.96520625,nan,0
238,2955,17.77176368304888,25,0.964909375,nan,1
239,2985,21.513489071593032,30,0.964553125,nan,0
240,3015,21.744490499862376,30,0.964196875,nan,0
241,3030,12.800079378182252,15,0.96401875,nan,1
242,3033,1.9583725634928275,3,0.963983125,nan,1
243,3043,6.807415063817949,10,0.963864375,nan,1
244,3073,25.22326208952136,30,0.963508125,nan,0
245,3081,5.227600650075395,8,0.963413125,nan,1
246,3106,17.829939408585993,25,0.96311625,nan,1
247,3134,20.38799557957034,28,0.96278375,nan,1
248,3158,17.178515220128514,24,0.96249875,nan,1
249,3165,5.759288357868255,7,0.962415625,nan,1
250,3181,14.74811486189222,16,0.962225625,nan,1
251,3187,4.759309594801101,6,0.962154375,nan,1
252,3190,1.7953289908768333,3,0.96211875,nan,1
253,3220,22.411399811324664,30,0.9617625,nan,0
254,3250,22.26467213465229,30,0.96140625,nan,1
255,3254,2.566053658965085,4,0.96135875,nan,1
256,3260,5.271403488018445,6,0.9612875,nan,1
257,3268,5.3237380817859234,8,0.9611925,nan,1
258,3273,3.2023098119772544,5,0.961133125,nan,1
259,3283,8.00221988423314,10,0.961014375,nan,1
260,3288,3.9590471683324666,5,0.960955,nan,1
261,3312,19.285742827801812,24,0.96067,nan,1
262,3318,4.359546054550729,6,0.96059875,nan,1
263,3321,1.5982070401394535,3,0.960563125,nan,1
264,3325,2.5660591737676812,4,0.960515625,nan,1
265,3338,10.325382641448044,13,0.96036125,nan,1
266,3344,4.0150571321975566,6,0.96029,nan,1
267,3374,21.786433304028538,30,0.95993375,nan,0
268,3376,1.0508547873237735,2,0.95991,nan,1
269,3378,1.1985551664893401,2,0.95988625,nan,1
270,3391,9.887923956071583,13,0.959731875,nan,1
271,3405,10.288224908762107,14,0.959565625,nan,1
272,3409,2.3989273212049906,4,0.959518125,nan,1
273,3420,9.237565674078008,11,0.9593875,nan,1
274,3428,6.3567853887950765,8,0.9592925,nan,1
275,3445,12.10686296887342,17,0.959090625,nan,1
276,3450,3.0803640241517805,5,0.95903125,nan,1
277,3480,21.68141011953107,30,0.958675,nan,0
278,3483,1.9602091714909529,3,0.958639375,nan,1
279,3491,5.646266374804894,8,0.958544375,nan,1
280,3494,1.9583725634928275,3,0.95850875,nan,1
281,3503,6.56276929365269,9,0.958401875,nan,1
282,3511,5.567187984094759,8,0.958306875,nan,1
283,3541,22.339048592712025,30,0.9579506250000001,nan,0
284,3545,2.5682892715232106,4,0.957903125,nan,1
285,3572,21.650390559707855,27,0.9575825,nan,1
286,3575,1.5974290027069835,3,0.957546875,nan,1
287,3591,12.798325005396473,16,0.957356875,nan,1
288,3617,17.88538436365841,26,0.957048125,nan,1
289,3627,6.221679440962311,10,0.956929375,nan,1
290,3640,9.80063879184388,13,0.956775,nan,1
291,3660,15.087004799661452,20,0.9565375,nan,1
292,3666,3.884128079493996,6,0.95646625,nan,1
293,3689,15.714864022022628,23,0.956193125,nan,1
294,3719,22.76690633671235,30,0.955836875,nan,0
295,3749,23.357519636862527,30,0.955480625,nan,0
296,3757,6.922710507677227,8,0.955385625,nan,1
297,3774,12.02862532072456,17,0.95518375,nan,1
298,3787,9.289594570254664,13,0.955029375,nan,1
299,3817,22.83615649066632,30,0.954673125,nan,0
300,3825,6.361189572743189,8,0.954578125,nan,1
301,3832,5.360390207907602,7,0.954495,nan,1
302,3838,4.082819348561334,6,0.95442375,nan,1
303,3853,11.4186433227153,15,0.954245625,nan,1
304,3867,12.11907982103968,14,0.954079375,nan,1
305,3876,7.9513514655713715,9,0.9539725,nan,1
306,3887,7.925659260181451,11,0.953841875,nan,1
307,3917,25.012782728510842,30,0.953485625,nan,0
308,3944,19.55729479469134,27,0.953165,nan,1
309,3949,3.65420395128113,5,0.953105625,nan,1
310,3958,6.291662029385416,9,0.95299875,nan,1
311,3981,17.614884761745277,23,0.952725625,nan,1
312,4004,16.481254314461307,23,0.9524525,nan,1
313,4010,3.762563684841354,6,0.95238125,nan,1
314,4019,6.797149424899304,9,0.952274375,nan,1
315,4028,6.990592920698676,9,0.9521675,nan,1
316,4031,1.925144218813404,3,0.952131875,nan,1
317,4035,2.5942352256076413,4,0.952084375,nan,1
318,4055,14.301311318594895,20,0.951846875,nan,1
319,4062,5.18964345682821,7,0.95176375,nan,1
320,4092,22.033668054159808,30,0.9514075,nan,0
321,4101,6.005246662085053,9,0.951300625,nan,1
322,4111,8.050070908332673,10,0.951181875,nan,1
323,4117,4.363618262400044,6,0.951110625,nan,1
324,4130,10.800669838901907,13,0.95095625,nan,1
325,4148,12.22739577336169,18,0.9507425,nan,1
326,4159,7.250082737963427,11,0.950611875,nan,1
327,4176,13.966539427816869,17,0.95041,nan,1
328,4193,12.306553943183356,17,0.950208125,nan,1
329,4197,2.5942352256076413,4,0.950160625,nan,1
330,4206,6.56397682819259,9,0.95005375,nan,1
331,4236,23.118942199043907,30,0.9496975,nan,0
332,4254,15.001581772736293,18,0.94948375,nan,1
333,4263,6.762946837316684,9,0.949376875,nan,1
334,4271,6.558210870178874,8,0.949281875,nan,1
335,4301,22.439581737904394,30,0.948925625,nan,0
336,4309,5.204409302283363,8,0.948830625,nan,1
337,4321,9.971824605911094,12,0.948688125,nan,1
338,4327,4.957172438484455,6,0.948616875,nan,1
339,4337,6.4920825392499815,10,0.948498125,nan,1
340,4363,20.92816528355323,26,0.948189375,nan,1
341,4393,23.115797238758024,30,0.947833125,nan,0
342,4405,7.790181040333607,12,0.947690625,nan,1
343,4425,16.13072134395263,20,0.947453125,nan,1
344,4431,4.757953414991336,6,0.947381875,nan,1
345,4439,6.355093469530208,8,0.947286875,nan,1
346,4449,7.161143081918456,10,0.947168125,nan,1
347,4469,16.290324305114282,20,0.946930625,nan,1
348,4491,15.785032882095445,22,0.946669375,nan,1
349,4503,8.927193582443483,12,0.946526875,nan,1
350,4507,2.5660591737676812,4,0.946479375,nan,1
351,4520,9.691538325800607,13,0.946325,nan,1
352,4525,2.9328947902289326,5,0.946265625,nan,1
353,4534,6.965886037128615,9,0.94615875,nan,1
354,4542,6.951874595556268,8,0.94606375,nan,1
355,4560,14.371934908137044,18,0.94585,nan,1
356,4574,10.75427487769049,14,0.94568375,nan,1
357,4587,9.961290081281769,13,0.945529375,nan,1
358,4594,4.565946175230618,7,0.94544625,nan,1
359,4607,8.971254866531199,13,0.945291875,nan,1
360,4620,10.812413793128007,13,0.9451375,nan,1
361,4627,4.293372196340784,7,0.945054375,nan,1
362,4634,4.652273398150588,7,0.94497125,nan,1
363,4657,16.899355633153867,23,0.9446981249999999,nan,1
364,4662,3.200093155571793,5,0.94463875,nan,1
365,4667,3.283098497412217,5,0.944579375,nan,1
366,4697,24.85239484974551,30,0.944223125,nan,0
367,4702,3.364932165612759,5,0.94416375,nan,1
368,4713,8.119806530905493,11,0.944033125,nan,1
369,4716,1.6000542239715385,3,0.9439975,nan,1
370,4723,4.415049772093913,7,0.943914375,nan,1
371,4734,9.395551536296455,11,0.94378375,nan,1
372,4751,11.511254415925329,17,0.943581875,nan,1
373,4765,10.810044928883565,14,0.943415625,nan,1
374,4795,23.13240311692063,30,0.943059375,nan,0
375,4810,10.23110294467025,15,0.94288125,nan,1
376,4816,3.9975345425330735,6,0.94281,nan,1
377,4836,15.071687686310625,20,0.9425725,nan,1
378,4866,21.93809430719686,30,0.94221625,nan,0
379,4878,9.6601122988221,12,0.94207375,nan,1
380,4894,13.215500592512397,16,0.94188375,nan,1
381,4912,12.798232640548601,18,0.94167,nan,1
382,4923,8.961223558697196,11,0.941539375,nan,1
383,4931,6.5934238192238,8,0.941444375,nan,1
384,4952,14.15410732413381,21,0.941195,nan,1
385,4957,3.9571975996624404,5,0.941135625,nan,1
386,4964,5.5574117883090555,7,0.9410525,nan,1
387,4980,13.97474270700299,16,0.9408625,nan,1
388,4987,5.40617816334487,7,0.940779375,nan,1
389,4992,3.595472942834504,5,0.94072,nan,1
390,5011,14.026412322837688,19,0.940494375,0.33968814214070636,1
391,5015,2.957376534134098,4,0.940446875,0.261117547750473,1
392,5045,23.314494323026967,30,0.940090625,0.08710173540748656,0
393,5049,2.6012803155940354,4,0.940043125,0.07900676131248474,1
394,5079,22.246082650656668,30,0.939686875,0.058825316705874035,0
395,5089,6.568611539607094,10,0.939568125,0.044165765245755516,1
396,5093,2.786302769027549,4,0.939520625,0.054254405200481415,1
397,5107,10.017673239598818,14,0.939354375,0.04739118615786234,1
398,5115,6.057983157173557,8,0.939259375,0.042047690600156784,1
399,5124,7.35676832694414,9,0.9391525000000001,0.02939818613231182,1
400,5128,2.566053658965085,4,0.939105,0.0342884287238121,1
401,5144,11.671545087659192,16,0.938915,0.03462774679064751,1
402,5148,2.5942352256076413,4,0.9388675,0.026958396658301353,1
403,5164,13.557185424211958,16,0.9386775,0.03191719576716423,1
404,5167,1.7671529078868469,3,0.938641875,nan,1
405,5193,20.068118394451623,26,0.938333125,0.03248026381645884,1
406,5208,10.548506151022988,15,0.938155,0.029848845675587654,1
407,5229,15.696849851746467,21,0.937905625,0.03212928846478462,1
408,5239,6.429925751367561,10,0.937786875,0.030181454494595528,1
409,5256,11.50054080238128,17,0.937585,0.03468081019818783,1
410,5266,6.535183728075063,10,0.9374662500000001,0.02760413847863674,1
411,5296,22.803541559805723,30,0.93711,0.03031511092558503,0
412,5314,15.997834641751234,18,0.93689625,0.03249645512551069,1
413,5344,23.868866930292914,30,0.93654,0.03461015643551946,0
414,5358,12.360577493870403,14,0.93637375,0.03386168430248896,1
415,5366,5.765926921402624,8,0.93627875,0.03561550937592983,1
416,5378,8.016699283863359,12,0.93613625,0.03189240458110968,1
417,5381,1.9602091714909529,3,0.936100625,0.024072833359241486,1
418,5389,6.756624361834088,8,0.936005625,0.029048415832221508,1
419,5411,16.49544471620457,22,0.935744375,0.036736147850751875,1
420,5417,5.27375909559005,6,0.935673125,0.029945160262286663,1
421,5447,21.697040418562143,30,0.935316875,0.0268428378871509,0
422,5459,9.438228721652594,12,0.935174375,0.03393729403614998,1
423,5468,7.849845679802297,9,0.9350675,0.043477208664019905,1
424,5472,2.7591154181621453,4,0.93502,0.03288872539997101,1
425,5482,8.562277382591512,10,0.93490125,0.039209919050335884,1
426,5509,20.107458063935088,27,0.934580625,0.034017003806574006,1
427,5530,14.477491279242326,21,0.9343312500000001,0.03337429463863373,1
428,5541,7.79890048148174,11,0.934200625,0.02917879323164622,1
429,5552,9.554578090514443,11,0.93407,0.027850812301039696,1
430,5558,4.4009717704864295,6,0.93399875,0.06163812801241875,1
431,5572,9.65743175827058,14,0.9338325,0.03233210742473602,1
432,5589,15.451964803199957,17,0.933630625,0.031163467094302177,1
433,5597,6.7564594702142085,8,0.933535625,0.03701625857502222,1
434,5602,3.2023098119772544,5,0.93347625,0.025095894932746887,1
435,5608,4.363618262400044,6,0.933405,0.03502344340085983,1
436,5618,6.653368683200319,10,0.93328625,0.035883571952581406,1
437,5648,24.55277265829866,30,0.93293,0.03245438449084759,0
438,5651,1.9602091714909529,3,0.932894375,nan,1
439,5670,13.436210718782922,19,0.93266875,0.026942533254623414,1
440,5678,6.7579194812585905,8,0.93257375,0.04031907394528389,1
441,5684,4.3591802212192725,6,0.9325025,0.036854611709713936,1
442,5692,6.953725759127219,8,0.9324075000000001,0.033173201605677605,1
443,5700,5.204970358606342,8,0.9323125,0.036121295765042305,1
444,5707,5.754221654224964,7,0.932229375,0.028826339170336723,1
445,5713,4.873568929390489,6,0.932158125,0.02700767293572426,1
446,5724,7.851009638533898,11,0.9320275,0.0304585595925649,1
447,5738,11.94786808113042,14,0.93186125,0.037486729522546135,1
448,5747,7.754611203334375,9,0.931754375,0.035045414231717587,1
449,5751,2.3967428722363344,4,0.931706875,0.02816435694694519,1
450,5761,7.3672979345797085,10,0.931588125,0.03281778345505396,1
451,5771,8.355718100247909,10,0.931469375,0.02246459387242794,1
452,5795,17.231984611436705,24,0.931184375,0.0334424776956439,1
453,5803,5.446010441926624,8,0.931089375,0.03131694346666336,1
454,5817,9.980292898795751,14,0.930923125,0.02967560663819313,1
455,5847,24.16461813876462,30,0.930566875,0.03338238304214818,0
456,5867,14.928242981946635,20,0.930329375,0.02946995198726654,1
457,5870,1.9583725634928275,3,0.93029375,0.03376020863652229,1
458,5882,8.3733132748466,12,0.93015125,0.035061350713173546,1
459,5893,8.163465616519748,11,0.930020625,0.03433067910373211,1
460,5923,23.71627041406929,30,0.929664375,0.027749487331935337,0
461,5945,17.567952534647336,22,0.929403125,0.03686499409377575,1
462,5955,7.126593253486774,10,0.9292843749999999,0.026202705688774586,1
463,5972,13.957984976931826,17,0.9290825,0.033431573584675786,1
464,5977,3.197879235872698,5,0.9290231250000001,0.03497442603111267,1
465,5991,10.227969864365432,14,0.928856875,0.030927736312150955,1
466,6014,17.451713672710312,23,0.92858375,0.1596715102593104,1
467,6017,1.9602091714909529,3,0.9285481250000001,0.12585580348968506,1
468,6032,12.078642820398532,15,0.92837,0.16928004287183285,1
469,6046,12.394723958841094,14,0.92820375,0.1065828949213028,1
470,6058,8.575394264500153,12,0.9280612500000001,0.12602865447600684,1
471,6067,6.126194371180885,9,0.927954375,0.12208763882517815,1
472,6080,9.213045517698124,13,0.9278,0.11004506051540375,1
473,6094,10.963413771431066,14,0.92763375,0.09714194635550182,1
474,6104,8.916499573896813,10,0.927515,0.11801540851593018,1
475,6134,22.76217080577718,30,0.92715875,0.09000766064439501,0
476,6156,17.684778926793125,22,0.9268975,0.10021866982181867,1
477,6186,22.167184753120576,30,0.92654125,0.09037239743130547,0
478,6190,2.5642135175608773,4,0.92649375,0.10152292251586914,1
479,6195,3.9590471683324666,5,0.926434375,0.08843900263309479,1
480,6208,10.215884366648833,13,0.92628,0.08170157670974731,1
481,6211,1.506399961345363,3,0.926244375,nan,1
482,6217,4.847478569591376,6,0.926173125,0.07055166736245155,1
483,6222,2.727272727272727,5,0.92611375,0.06724999845027924,1
484,6225,1.7953289908768333,3,0.926078125,0.0735677108168602,1
485,6237,8.485074902600456,12,0.925935625,0.08397856603066127,1
486,6258,16.49145869058956,21,0.92568625,0.07671829387545585,1
487,6264,3.4090909090909087,6,0.925615,0.12098188325762749,1
488,6266,1.2783909896727712,2,0.92559125,nan,1
489,6279,11.953209642409242,13,0.925436875,0.09494913866122563,1
490,6282,1.6000542239715385,3,0.92540125,0.13290780782699585,1
491,6300,14.213481529903522,18,0.9251875,0.09096711203455925,1
492,6302,1.0853347260686652,2,0.9251637500000001,nan,1
493,6310,5.961452948491999,8,0.92506875,0.06127864122390747,1
494,6325,12.999341447681296,15,0.924890625,0.07653230801224709,1
495,6330,3.7541898920606838,5,0.92483125,0.08938749879598618,1
496,6337,5.587723589797441,7,0.924748125,0.12164824828505516,1
497,6344,5.082392483058272,7,0.9246650000000001,0.06961190141737461,1
498,6351,5.758304962662924,7,0.924581875,0.10725624114274979,1
499,6356,4.117291968770473,5,0.9245225,0.044850436970591545,1
500,6377,14.238725715741456,21,0.924273125,0.08382034003734588,1
501,6381,2.3974713947814035,4,0.924225625,0.10823515057563782,1
502,6393,9.411201264861887,12,0.924083125,0.08232768376668294,1
503,6419,21.323679745982016,26,0.923774375,0.09035082409779231,1
504,6432,11.75038076283208,13,0.92362,0.08485457859933376,1
505,6435,1.9229140799234825,3,0.923584375,nan,1
506,6465,25.766657825036788,30,0.9232281250000001,0.08687627874314785,0
507,6467,1.1240078551770405,2,0.923204375,nan,1
508,6472,3.7923212284615007,5,0.923145,0.08522006124258041,1
509,6486,10.796763377255788,14,0.92297875,0.0831545057396094,1
