episode,global_step,episode_reward,episode_length,epsilon,mean_loss,crashed
64,51304,24.981467898304516,30,0.39076500000000003,1.2894207835197449,0
65,51306,0.8496688366553268,2,0.39074125000000004,nan,1
66,51336,21.926252806958345,30,0.390385,1.3166420459747314,0
67,51342,4.757953414991336,6,0.39031375,0.6261147260665894,1
68,51372,24.221496339442133,30,0.38995750000000007,1.425517499446869,0
69,51383,8.046980311534135,11,0.389826875,1.0702083706855774,1
70,51402,14.986332275572181,19,0.38960125,1.701920711994171,1
71,51432,22.628950632709063,30,0.38924499999999995,0.9639590233564377,0
72,51445,10.249987667855486,13,0.389090625,1.3637782335281372,1
73,51450,3.560246286141126,5,0.38903125000000005,0.9447180032730103,1
74,51464,10.796292854075025,14,0.388865,1.4439356327056885,1
75,51478,10.955256991394275,14,0.38869875,1.4580802122751872,1
76,51485,5.557244124520066,7,0.388615625,1.1450152099132538,1
77,51488,1.7671529078868469,3,0.38858000000000004,1.316237211227417,1
78,51504,12.003995240422194,16,0.38839,1.80313378572464,1
79,51509,3.0829916301590727,5,0.38833062500000004,1.3673747777938843,1
80,51533,22.353780624621375,24,0.38804562500000006,1.461702009042104,1
81,51541,6.559450017505153,8,0.3879506250000001,1.6420441269874573,1
82,51571,25.496899382015528,30,0.38759437500000005,1.1577099221093314,1
83,51582,9.944762671145167,11,0.38746375,0.7852215965588888,1
84,51587,3.9590471683324666,5,0.387404375,1.6482422351837158,1
85,51612,20.56647508544996,25,0.38710750000000005,1.548931896686554,1
86,51616,2.566053658965085,4,0.38706000000000007,1.58049476146698,1
87,51626,8.959012218924851,10,0.38694125,1.9760103821754456,1
88,51629,1.9602091714909529,3,0.38690562500000003,1.346443772315979,1
89,51648,17.158434230474924,19,0.38668,1.6416915774345398,1
90,51677,25.815709735139034,29,0.38633562500000007,1.4495555332728796,1
91,51681,2.7591154181621453,4,0.3862881250000001,1.7220468521118164,1
92,51686,3.9571975996624404,5,0.3862287500000001,1.4474425315856934,1
93,51705,17.55905180802724,19,0.3860031250000001,1.2736046493053437,1
94,51709,3.0775205039071256,4,0.385955625,1.765238642692566,1
95,51723,12.752100355416738,14,0.385789375,1.6158798933029175,1
96,51731,5.797087317197642,8,0.38569437500000003,0.9896925389766693,1
97,51761,22.83236734501574,30,0.3853381250000001,1.6019472032785416,0
98,51764,1.5974290027069835,3,0.3853025,1.260901689529419,1
99,51775,8.442539220501542,11,0.38517187500000005,1.4365689754486084,1
100,51793,15.761562919874379,18,0.38495812500000004,1.0297778367996215,1
101,51801,6.589598264888058,8,0.384863125,1.1664789915084839,1
102,51831,22.752764444895277,30,0.384506875,1.6442051785332816,0
103,51861,21.45360571476265,30,0.3841506250000001,1.5128280371427536,0
104,51868,5.355113661734267,7,0.3840675,1.684150218963623,1
105,51878,7.605723437506425,10,0.38394875000000006,1.3542008996009827,1
106,51885,5.199298758083539,7,0.383865625,1.901071548461914,1
107,51891,3.8470888157810412,6,0.383794375,1.8419325351715088,1
108,51898,5.202272684656541,7,0.38371125000000006,1.793547809123993,1
109,51928,21.918090545071053,30,0.383355,1.291797686368227,0
110,51941,10.460767396129603,13,0.3832006250000001,1.6140627066294353,1
111,51957,13.511960212099366,16,0.38301062499999994,1.2981133162975311,1
112,51978,19.34488696581429,21,0.38276125000000005,1.358057165145874,1
113,51988,6.809288710279526,10,0.3826425,1.9453166325887044,1
114,51999,9.392325262992886,11,0.38251187499999995,1.823726773262024,1
115,52002,1.7671529078868469,3,0.3824762500000001,1.2300477027893066,1
116,52032,26.20267544114637,30,0.38212,1.6752622574567795,0
117,52040,6.953729568361608,8,0.38202500000000006,1.362790584564209,1
118,52054,12.071060717991694,14,0.38185875,1.6362245082855225,1
119,52084,22.112769525882385,30,0.38150249999999997,1.5238502621650696,0
120,52114,28.076497586639405,30,0.38114625,1.3671077064105444,0
121,52122,6.756069196779635,8,0.38105125000000006,1.7533259391784668,1
122,52152,23.38153052465617,30,0.380695,1.3451641127467155,0
123,52182,21.320683008728366,30,0.38033874999999995,1.3949262670108251,0
124,52205,20.792867607637287,23,0.38006562499999996,1.8403969407081604,1
125,52235,27.201795039559077,30,0.3797093750000001,1.6911656515938895,0
126,52243,6.791336575372129,8,0.37961437499999995,1.7473477125167847,1
127,52273,27.083940716898766,30,0.3792581250000001,1.7812724858522415,0
128,52284,9.556258210737168,11,0.37912750000000006,1.6857943534851074,1
129,52298,12.161707352334192,14,0.37896125,1.3635067145029705,1
130,52308,7.650933447986656,10,0.37884249999999997,1.2763063708941143,1
131,52316,6.2043460355455435,8,0.3787475,1.3638741374015808,1
132,52335,13.184055301653357,19,0.378521875,1.6005538702011108,1
133,52350,10.801430034000822,15,0.37834375,1.0792014300823212,1
134,52360,8.352070680010266,10,0.37822500000000003,1.0646212697029114,1
135,52390,22.6777405662382,30,0.3778687500000001,1.4225398557526725,0
136,52420,25.92765354481442,30,0.37751250000000003,2.072878420352936,0
137,52442,14.75245280196562,22,0.37725125000000004,1.9273701429367065,1
138,52460,16.359491623497593,18,0.3770375,1.2317587614059449,1
139,52462,1.1985551664893401,2,0.37701375000000004,nan,1
140,52472,7.053706492719036,10,0.376895,1.815097689628601,1
141,52479,5.2480871500592565,7,0.37681187500000013,2.3823766708374023,1
142,52496,15.950283867547858,17,0.37661,1.6269900321960449,1
143,52508,10.754601297664381,12,0.37646750000000007,1.8658479849497478,1
144,52511,1.9602091714909529,3,0.37643187499999997,nan,1
145,52514,1.7671529078868469,3,0.37639625,1.3171210289001465,1
146,52544,22.744828148103913,30,0.37603999999999993,1.3485567569732666,0
147,52550,4.794138006529757,6,0.3759687500000001,1.0385935306549072,1
148,52566,14.747927922166387,16,0.37577875000000005,2.2368687093257904,1
149,52587,19.752502852215557,21,0.37552937500000005,1.7892383337020874,1
150,52617,27.680782716184762,30,0.375173125,1.6844060570001602,0
151,52647,25.56538463188266,30,0.37481687499999994,1.463953971862793,0
152,52659,9.090720695767795,12,0.374674375,1.6282294193903606,1
153,52668,6.55902673409998,9,0.37456750000000005,1.588558832804362,1
154,52675,5.003276614033397,7,0.374484375,1.9228483438491821,1
155,52705,22.28191834999393,30,0.37412812500000003,1.450973518192768,0
156,52732,20.2801434350768,27,0.37380750000000007,1.7011859587260656,1
157,52745,9.71964892861036,13,0.37365312500000003,1.688605507214864,1
158,52756,9.556741314478746,11,0.3735225000000001,1.4085889259974163,1
159,52764,6.597106987924745,8,0.3734275,1.5329073071479797,1
160,52794,21.963638513850636,30,0.3730712500000001,1.8599500145230974,0
161,52806,10.154180003022251,12,0.37292875000000003,1.7104600071907043,1
162,52812,3.999001107762196,6,0.37285750000000006,1.0376100540161133,1
163,52816,2.5990593639587067,4,0.37281,1.79970383644104,1
164,52846,20.89297209270386,30,0.37245375000000003,1.5178269147872925,0
165,52861,11.609646702237919,15,0.372275625,1.5140122175216675,1
166,52891,25.525650092373553,30,0.37191937499999994,1.4802238600594657,0
167,52903,10.319904607269981,12,0.371776875,1.7987406253814697,1
168,52928,22.15659659325117,25,0.37148000000000003,1.5752602985927038,1
169,52958,27.92034251731071,30,0.3711237500000001,1.5079070670264108,0
170,52988,21.56063752465834,30,0.3707675,1.7234222441911697,0
171,52996,6.995347835334869,8,0.37067250000000007,1.1525115668773651,1
172,53016,17.759481008143478,20,0.37043500000000007,1.4407201051712035,1
173,53020,2.5682892715232106,4,0.3703875000000001,1.6740171909332275,1
174,53036,13.597204569504965,16,0.37019749999999996,1.9645618796348572,1
175,53063,19.03370954357783,27,0.369876875,2.0654557943344116,1
176,53078,10.94137653744433,15,0.36969874999999996,2.0262462198734283,1
177,53087,7.950044339512415,9,0.369591875,1.6251821517944336,1
178,53093,3.994602691890366,6,0.36952062499999994,1.9172815680503845,1
179,53113,16.16127326476904,20,0.36928312500000005,1.747885799407959,1
180,53140,21.3464627067601,27,0.36896249999999997,1.7490358012063163,1
181,53156,14.754218244098046,16,0.36877250000000006,1.8356298208236694,1
182,53167,9.205166183672086,11,0.368641875,1.4832602143287659,1
183,53197,21.604036746659656,30,0.36828562500000006,1.8474767208099365,0
184,53216,15.76384264042066,19,0.36806000000000005,1.7916398525238038,1
185,53220,2.4481925525405246,4,0.3680125000000001,0.8511231541633606,1
186,53234,12.953197224212248,14,0.36784625000000004,1.9704904953638713,1
187,53246,9.761951711530761,12,0.36770375,1.1968510548273723,1
188,53252,4.367158264034294,6,0.36763250000000003,2.297063648700714,1
189,53282,26.161033941983035,30,0.3672762500000001,1.7817863821983337,0
190,53292,7.756030853170538,10,0.3671575,2.1181329091389975,1
191,53312,18.97832684181643,20,0.36692,1.6025381326675414,1
192,53326,12.951610098320044,14,0.36675375,1.3205700715382893,1
193,53336,7.323592783193787,10,0.36663500000000004,1.3951629400253296,1
194,53339,1.5982070401394535,3,0.36659937500000006,nan,1
195,53352,10.599402134125672,13,0.366445,1.4826436936855316,1
196,53361,7.9534726361196135,9,0.36633812500000007,2.3649052381515503,1
197,53365,3.273554176696855,4,0.366290625,1.8842871189117432,1
198,53374,7.551142120819977,9,0.36618375000000003,1.9181303977966309,1
199,53404,25.289384321674405,30,0.3658275000000001,1.529528871178627,0
200,53417,11.358466908806351,13,0.36567312500000004,1.545332908630371,1
201,53447,26.83424386085929,30,0.3653168750000001,1.707761023725782,0
202,53477,29.7469306165861,30,0.36496062500000004,1.5453657284379005,0
203,53480,1.7953289908768333,3,0.36492500000000005,2.261075973510742,1
204,53510,21.60694403253931,30,0.36456875,1.8108621154512679,0
205,53524,11.474288143306989,14,0.36440249999999996,1.0774851590394974,1
206,53539,13.051456308054851,15,0.36422437500000004,1.9339540402094524,1
207,53559,17.036874481887505,20,0.36398687500000004,1.2557123064994813,1
208,53589,27.95091254988653,30,0.363630625,1.7071923092007637,0
209,53594,2.9636735340394504,5,0.36357125,1.4718799591064453,1
210,53606,10.003457325172503,12,0.3634287500000001,1.6300379435221355,1
211,53620,11.992758206009206,14,0.36326250000000004,1.3389483392238617,1
212,53650,21.516857271465312,30,0.36290625,1.6113489695957728,0
213,53658,6.957171472012259,8,0.36281125000000003,2.163920044898987,1
214,53670,10.790167348967353,12,0.36266875,1.5028688112894695,1
215,53700,22.44043252288045,30,0.36231250000000004,1.8484719693660736,1
216,53719,17.553798338764473,19,0.36208687500000003,1.7689914405345917,1
217,53721,1.2765543816746459,2,0.36206312500000004,1.3943171501159668,1
218,53730,7.359528753981515,9,0.36195625,1.603932499885559,1
219,53760,21.68260196958077,30,0.36160000000000003,1.3702844083309174,0
220,53765,3.9572014196905787,5,0.36154062500000006,1.8221492767333984,1
221,53776,7.610209631461939,11,0.36141,1.2113839586575825,1
222,53788,10.795326182531465,12,0.3612675000000001,1.4772547284762065,1
223,53799,8.407153147789256,11,0.361136875,1.7870678901672363,1
224,53829,27.9254725710665,30,0.36078062499999997,1.5584901869297028,0
225,53838,7.75210161005828,9,0.36067375,2.387470841407776,1
226,53861,20.562694836927022,23,0.36040062500000003,1.753171573082606,1
227,53891,28.5941475135977,30,0.3600443750000001,1.9184229714529855,0
228,53921,21.595074935070535,30,0.359688125,1.6335157006978989,1
229,53943,19.45047247667596,22,0.35942687500000003,1.9791345357894898,1
230,53946,1.9602091714909529,3,0.35939125000000005,1.235307216644287,1
231,53957,8.970536330335031,11,0.3592606250000001,1.8702990611394246,1
232,53968,9.589109120277357,11,0.35913000000000006,1.7448101838429768,1
233,53990,17.1595107158453,22,0.35886875000000007,1.5719945311546326,1
234,53999,6.405010393097935,9,0.3587618750000001,1.1445542871952057,1
235,54029,26.249449777395217,30,0.35840562500000006,1.8656724989414215,0
236,54035,4.161234279082892,6,0.358334375,1.1369874477386475,1
237,54065,25.996920144175792,30,0.35797812500000004,1.3468332439661026,0
238,54074,8.119693574541277,9,0.3578712500000001,1.541401207447052,1
239,54104,26.374478975849886,30,0.357515,1.6032196134328842,0
240,54115,9.55922442069988,11,0.357384375,1.6130890250205994,1
241,54134,15.839607170443653,19,0.35715874999999997,1.532794177532196,1
242,54139,3.9572014196905787,5,0.357099375,1.6378835439682007,1
243,54169,26.400975998829427,30,0.35674312500000005,1.7488975897431374,1
244,54199,23.661061870859218,30,0.356386875,1.2746894700186593,0
245,54229,27.8744234506689,30,0.35603062500000004,1.5007119104266167,0
246,54236,5.596975157986355,7,0.3559475,2.110408663749695,1
247,54246,8.957162630788783,10,0.35582875,1.4243866205215454,1
248,54264,15.551892240538919,18,0.355615,1.558960247039795,1
249,54271,5.756083536302313,7,0.35553187500000005,1.0246033668518066,1
250,54301,20.65339098967278,30,0.355175625,1.8419806361198425,0
251,54307,4.9555893528467045,6,0.355104375,1.3759691715240479,1
252,54312,3.555800892602484,5,0.35504500000000005,1.9508224129676819,1
253,54327,12.488645587903658,15,0.354866875,2.027236898740133,1
254,54337,8.955304501789385,10,0.3547481250000001,1.9232665697733562,1
255,54366,22.226835870659173,29,0.35440375,1.3311877761568343,1
256,54393,23.085564771670008,27,0.35408312500000005,1.243211371558053,1
257,54419,17.91042647324557,26,0.353774375,1.9297733902931213,1
258,54433,11.752042898948138,14,0.35360812500000005,1.7289581596851349,1
259,54463,23.539117344725703,30,0.353251875,1.6378610985619682,0
260,54466,1.9851664053911855,3,0.35321625,1.91225266456604,1
261,54476,7.657298457988423,10,0.35309749999999995,1.5731627543767293,1
262,54506,27.560929701091457,30,0.3527412500000001,1.9340849944523402,0
263,54513,5.955575835265498,7,0.35265812500000004,1.547696828842163,1
264,54543,28.995828808712893,30,0.352301875,1.3659074476787023,0
265,54547,2.989438229736234,4,0.352254375,1.6434684991836548,1
266,54550,1.9602091714909529,3,0.35221875,2.0483109951019287,1
267,54561,8.998851449109535,11,0.352088125,1.5117708444595337,1
268,54569,6.9513807685696705,8,0.351993125,2.083341360092163,1
269,54580,9.783176675774467,11,0.35186249999999997,1.5116411646207173,1
270,54599,16.680017437173593,19,0.35163687499999996,1.148818925023079,1
271,54624,18.061905228630035,25,0.3513400000000001,1.2980055127825056,1
272,54632,5.227600650075395,8,0.35124500000000003,1.2328593730926514,1
273,54642,7.877356987604342,10,0.3511262500000001,1.7316064834594727,1
274,54671,21.007513207326408,29,0.350781875,1.8302750757762365,1
275,54684,11.00840576433987,13,0.3506275000000001,2.1877470910549164,1
276,54714,25.443476960986004,30,0.35027125000000003,1.7229220526559013,0
277,54721,5.556462917330285,7,0.35018812499999996,1.6027454137802124,1
278,54733,9.395301682995523,12,0.350045625,1.8767906427383423,1
279,54741,5.797134805185886,8,0.34995062500000007,1.1006923913955688,1
280,54749,6.209159574218015,8,0.349855625,1.563980221748352,1
281,54768,15.529440743879421,19,0.34963,1.412917423248291,1
282,54775,5.955048838559909,7,0.34954687500000003,0.8708865642547607,1
283,54787,10.552280857037067,12,0.349404375,1.7347267071406047,1
284,54797,9.114983916894559,10,0.34928562500000004,1.5928862889607747,1
285,54816,17.315471914071264,19,0.34906000000000004,1.3961204051971436,1
286,54846,26.29274650235219,30,0.34870375,1.8274144956043787,0
287,54858,10.450799867048268,12,0.34856125000000004,1.9256989161173503,1
288,54873,11.405171708362053,15,0.348383125,1.9446731507778168,1
289,54894,19.95027647416891,21,0.34813375,1.9207324743270875,1
290,54924,29.140138928555604,30,0.3477775000000001,1.4484976530075073,0
291,54935,9.361188557079297,11,0.347646875,1.310111165046692,1
292,54950,13.152725522161855,15,0.34746875,1.9764234721660614,1
293,54980,22.59881015750458,30,0.34711250000000005,2.2945976480841637,0
294,54984,2.9592167598122607,4,0.34706499999999996,1.5928572416305542,1
295,54995,9.95531170977088,11,0.346934375,2.4966208934783936,1
296,55003,6.957171472012259,8,0.34683937500000006,2.1394506692886353,1
297,55025,15.942157616949725,22,0.34657812499999996,1.761561135450999,1
298,55029,2.9592167598122607,4,0.346530625,1.8295199871063232,1
299,55059,28.19437921946503,30,0.34617437500000003,1.5405131322996957,0
300,55089,23.66871322700287,30,0.3458181250000001,1.7317356765270233,0
301,55119,25.405736579463998,30,0.34546187500000003,1.4069056936672755,0
302,55132,11.551391606246046,13,0.3453075,2.0832627415657043,1
303,55145,11.211231668993426,13,0.34515312500000006,1.9340643485387166,1
304,55157,10.955312320709684,12,0.345010625,1.8912007013956706,1
305,55177,18.74573272213859,20,0.3447731250000001,2.001843285560608,1
306,55198,17.019269216573647,21,0.34452375,2.100920057296753,1
307,55204,4.35428208612619,6,0.34445249999999994,1.1836260259151459,1
308,55218,12.750274972244839,14,0.34428625,1.894577940305074,1
309,55246,20.560866662244354,28,0.34395374999999995,1.6248893737792969,1
310,55250,3.123423724599727,4,0.34390624999999997,1.723300576210022,1
311,55258,6.557392374155814,8,0.34381125,1.6558110117912292,1
312,55288,24.41800560383301,30,0.34345499999999995,1.7592546194791794,0
313,55294,4.0056818181818175,6,0.3433837500000001,1.162813425064087,1
314,55321,22.004271512560553,27,0.343063125,1.8056367806025915,1
315,55331,8.358384347959408,10,0.34294437499999997,1.9382362961769104,1
316,55357,22.157765131025883,26,0.342635625,1.7197811433247157,1
317,55387,26.95676263746923,30,0.34227937499999994,1.6180670346532549,0
318,55417,22.157769417621978,30,0.3419231250000001,1.8462959825992584,0
319,55447,27.247542197324265,30,0.34156687500000005,1.4289434722491674,0
320,55458,9.202494497524699,11,0.34143625,2.3732200860977173,1
321,55476,16.430482911894018,18,0.3412225,1.9491912364959716,1
322,55479,1.9200125528231267,3,0.341186875,nan,1
323,55491,10.581979420081417,12,0.34104437500000007,1.4353795250256856,1
324,55519,25.952451942757776,28,0.340711875,1.0921780339309148,1
325,55544,23.550194732546192,25,0.340415,2.3570414781570435,1
326,55547,1.8497902778011344,3,0.34037937499999993,nan,1
327,55561,11.3596723330648,14,0.340213125,1.6078988313674927,1
328,55569,6.358375769676713,8,0.34011812500000005,1.886574149131775,1
329,55578,6.87945751979978,9,0.34001125,1.8252963423728943,1
330,55584,4.957177290232426,6,0.33994,1.921110987663269,1
331,55598,12.204510500048126,14,0.33977375,1.709632674853007,1
332,55628,24.891351079693944,30,0.33941750000000004,1.7407632619142532,0
333,55640,8.769514470004681,12,0.339275,1.462050159772237,1
334,55663,19.16956904504931,23,0.339001875,1.8574222087860108,1
335,55674,9.786879773117564,11,0.33887125000000007,1.9340195258458455,1
336,55687,11.392051526088805,13,0.33871687500000003,1.535285194714864,1
337,55696,7.39099927941528,9,0.33860999999999997,1.8911606470743816,1
338,55713,14.803471059649747,17,0.33840812500000006,1.7700222730636597,1
339,55722,7.395200835693216,9,0.3383012500000001,1.931497037410736,1
340,55744,16.106884796574402,22,0.33804,1.7569596668084462,1
341,55766,16.891777138440904,22,0.33777875,1.47088680267334,1
342,55796,27.487202521731742,30,0.33742250000000007,1.9238874018192291,0
343,55821,20.163489447636405,25,0.3371256250000001,1.5282121102015178,1
344,55840,14.188584678448168,19,0.3369000000000001,2.440841722488403,1
345,55846,4.8517260963755415,6,0.33682875,2.0473885536193848,1
346,55860,12.949507861846419,14,0.3366625,1.4280584752559662,1
347,55886,24.747470762266907,26,0.3363537500000001,1.7188898126284282,1
348,55896,6.685922021728331,10,0.33623500000000006,1.6765649318695068,1
349,55906,9.273481318748999,10,0.33611625,1.672957718372345,1
350,55916,8.583144002237553,10,0.33599750000000006,1.6829665899276733,1
351,55923,5.849494878123274,7,0.3359143750000001,2.003192663192749,1
352,55943,14.545913635559463,20,0.3356768750000001,1.8956552505493165,1
353,55962,14.332246718345775,19,0.3354512500000001,1.6541335344314576,1
354,55992,27.38798347879668,30,0.33509500000000003,1.3127767220139503,0
355,56016,21.292090320081527,24,0.33480999999999994,1.4510466357072194,1
356,56046,22.077345995158964,30,0.3344537500000001,1.4104919305869512,0
357,56076,27.562251043661263,30,0.33409750000000005,1.6183192655444145,0
358,56081,3.276053407425823,5,0.33403812499999996,1.3245203495025635,1
359,56090,7.753964241045095,9,0.33393125,1.0772580802440643,1
360,56104,11.755931042818887,14,0.333765,1.9365075528621674,1
361,56121,15.993497162654265,17,0.33356312500000007,1.5708038806915283,1
362,56136,13.559949640512531,15,0.33338500000000004,1.8230146616697311,1
363,56166,25.939479897135097,30,0.33302875,1.9937760489327567,0
364,56185,15.962853584521389,19,0.332803125,1.8032407999038695,1
365,56198,11.008585283043026,13,0.33264875000000005,1.3079336881637573,1
366,56215,12.286189868217331,17,0.33244687500000003,1.3732962012290955,1
367,56237,16.234653499014062,22,0.33218562500000004,1.6290389994780223,1
368,56251,12.555760010430777,14,0.332019375,1.9830156564712524,1
369,56256,3.9553723585150364,5,0.33196000000000003,1.725361943244934,1
370,56262,4.983292522841465,6,0.33188875000000007,2.5481178760528564,1
371,56289,22.383733495834445,27,0.3315681250000001,1.7407861862863814,1
372,56292,2.0754725385630346,3,0.3315325,1.9683119058609009,1
373,56311,15.878548440264368,19,0.331306875,1.9787280559539795,1
374,56341,21.771741894167263,30,0.33095062500000005,2.1002031788229942,0
375,56352,9.15912350894751,11,0.33082,1.6137813727060955,1
376,56357,3.3172291155748757,5,0.33076062500000003,0.6503002643585205,1
377,56371,12.752104132213159,14,0.330594375,2.0925029118855796,1
378,56401,29.340918645427674,30,0.33023812499999994,1.2746894508600235,0
379,56417,12.484331981626209,16,0.330048125,2.1064124703407288,1
380,56431,12.948406797543951,14,0.3298818750000001,1.707026223341624,1
381,56438,5.369391701426829,7,0.32979875000000003,2.2656819820404053,1
382,56449,9.386598398150754,11,0.3296681250000001,2.0426042874654136,1
383,56457,6.570527625432617,8,0.329573125,0.835321307182312,1
384,56468,9.589864669376746,11,0.3294425000000001,1.8528496821721394,1
385,56473,3.9571975996624404,5,0.329383125,2.277269124984741,1
386,56499,23.01524573800939,26,0.32907437500000003,1.584703117609024,1
387,56514,11.531696539444646,15,0.3288962500000001,2.0545974373817444,1
388,56525,9.557581342992602,11,0.32876562500000006,2.1551195780436196,1
389,56528,1.6000542239715385,3,0.3287300000000001,2.020737648010254,1
390,56558,28.78518031028465,30,0.32837375,1.4708481856754847,0
391,56566,7.277194061821911,8,0.32827875000000006,1.7534033060073853,1
392,56585,17.071775065172982,19,0.32805312500000006,2.0756712913513184,1
393,56605,15.856747944586862,20,0.32781562500000005,1.7353793382644653,1
394,56634,26.19754753424003,29,0.32747125,2.246152571269444,1
395,56651,15.152252097557417,17,0.3272693750000001,1.9975250661373138,1
396,56664,9.884308065314267,13,0.32711500000000004,1.526503473520279,1
397,56672,5.765058972066405,8,0.32702,1.7821632027626038,1
398,56688,12.349353278067607,16,0.32683000000000006,2.003682255744934,1
399,56698,6.926741201443738,10,0.32671125,2.3510135412216187,1
400,56713,12.201917878528036,15,0.3265331250000001,1.394597202539444,1
401,56719,5.195799762462863,6,0.326461875,1.7085728645324707,1
402,56726,4.6921976165664825,7,0.32637875000000005,2.7996628284454346,1
403,56742,13.682175247023626,16,0.32618875,1.7636799812316895,1
404,56758,14.360185836749757,16,0.3259987500000001,1.987408071756363,1
405,56770,10.913455167604432,12,0.32585625000000007,1.8378159602483113,1
406,56773,1.9875621172107356,3,0.3258206250000001,1.494126796722412,1
407,56788,13.153462179780178,15,0.32564250000000006,1.705971360206604,1
408,56794,4.7601835319688295,6,0.32557125,2.032410144805908,1
409,56824,29.145604680552275,30,0.32521500000000003,2.0246666371822357,0
410,56845,15.464470353128624,21,0.32496562500000004,1.9662601947784424,1
411,56856,9.157887086283663,11,0.324835,2.3513005574544272,1
412,56863,5.994705705631865,7,0.324751875,1.8443082571029663,1
413,56886,21.745629692736916,23,0.32447875000000004,1.8579862713813782,1
414,56894,6.589323046896605,8,0.3243837500000001,1.4367432594299316,1
415,56907,8.748147431535479,13,0.32422937500000004,2.363137682278951,1
