episode,global_step,episode_reward,episode_length,epsilon,mean_loss,crashed
59,630,4.182051189737286,7,0.99251875,nan,1
60,635,2.727272727272727,5,0.992459375,nan,1
61,644,7.589459055696095,9,0.9923525,nan,1
62,674,21.509092584114104,30,0.99199625,nan,0
63,704,21.65015469552652,30,0.99164,nan,0
64,734,23.045076358218793,30,0.99128375,nan,0
65,739,3.953519466070628,5,0.991224375,nan,1
66,768,23.335491129751297,29,0.99088,nan,1
67,773,2.925011729107178,5,0.990820625,nan,1
68,797,16.98952636768926,24,0.990535625,nan,1
69,801,2.5990593639587067,4,0.990488125,nan,1
70,806,3.202326951244266,5,0.99042875,nan,1
71,816,7.129224251271433,10,0.99031,nan,1
72,831,11.559364614192784,15,0.990131875,nan,1
73,853,14.952979888914632,22,0.989870625,nan,1
74,857,2.401173448340891,4,0.989823125,nan,1
75,860,1.602272727272727,3,0.9897875,nan,1
76,872,9.759725977230328,12,0.989645,nan,1
77,886,10.254473723558052,14,0.98947875,nan,1
78,891,3.202326951244266,5,0.989419375,nan,1
79,910,13.740964319966182,19,0.98919375,nan,1
80,929,13.542978956403061,19,0.988968125,nan,1
81,936,4.524002095071743,7,0.988885,nan,1
82,957,18.79966592809392,21,0.988635625,nan,1
83,963,4.520984465417463,6,0.988564375,nan,1
84,973,6.494318181818181,10,0.988445625,nan,1
85,1003,21.842750646786545,30,0.988089375,nan,0
86,1018,12.593588715788911,15,0.98791125,nan,1
87,1038,18.32201788869225,20,0.98767375,nan,1
88,1041,1.9602091714909529,3,0.987638125,nan,1
89,1053,9.80732900430554,12,0.987495625,nan,1
90,1061,5.802747549267479,8,0.987400625,nan,1
91,1076,10.670453795907278,15,0.9872225,nan,1
92,1080,2.566053658965085,4,0.987175,nan,1
93,1099,13.117299540861323,19,0.986949375,nan,1
94,1105,4.194300028756653,6,0.986878125,nan,1
95,1110,3.199682108644822,5,0.98681875,nan,1
96,1114,2.8758067386837762,4,0.98677125,nan,1
97,1130,12.970623034253826,16,0.98658125,nan,1
98,1136,3.731835905305929,6,0.98651,nan,1
99,1144,6.561319049273667,8,0.986415,nan,1
100,1148,2.403409090909091,4,0.9863675,nan,1
101,1157,7.195730154460242,9,0.986260625,nan,1
102,1161,3.277228986514285,4,0.986213125,nan,1
103,1168,5.713367011726561,7,0.98613,nan,1
104,1198,24.78884600248373,30,0.98577375,nan,0
105,1212,9.651222397380861,14,0.9856075,nan,1
106,1218,4.389293567678652,6,0.98553625,nan,1
107,1230,8.170024503877219,12,0.98539375,nan,1
108,1248,12.109320986900252,18,0.9851800000000001,nan,1
109,1252,2.403409090909091,4,0.9851325,nan,1
110,1270,13.138002212248404,18,0.98491875,nan,1
111,1300,23.022090667672032,30,0.9845625,nan,0
112,1306,4.392517539416151,6,0.98449125,nan,1
113,1326,15.464578946596129,20,0.98425375,nan,1
114,1336,7.8482732362503445,10,0.984135,nan,1
115,1339,1.6000542239715385,3,0.984099375,nan,1
116,1350,7.684144516618514,11,0.98396875,nan,1
117,1367,12.53820980024993,17,0.983766875,nan,1
118,1388,15.183156517316128,21,0.9835175,nan,1
119,1391,1.7671529078868469,3,0.983481875,nan,1
120,1410,14.92634522249517,19,0.98325625,nan,1
121,1419,7.077922390391941,9,0.983149375,nan,1
122,1434,9.981774441929511,15,0.98297125,nan,1
123,1446,9.761756071826678,12,0.98282875,nan,1
124,1460,12.000511344864911,14,0.9826625,nan,1
125,1466,4.3613826497774895,6,0.98259125,nan,1
126,1482,13.158858438996335,16,0.98240125,nan,1
127,1489,4.882471677100911,7,0.982318125,nan,1
128,1505,11.019328664545927,16,0.982128125,nan,1
129,1517,9.56168089187581,12,0.981985625,nan,1
130,1520,1.7649228101313175,3,0.98195,nan,1
131,1525,3.557624920501958,5,0.981890625,nan,1
132,1555,24.135642574320965,30,0.981534375,nan,0
133,1562,4.405999392560942,7,0.98145125,nan,1
134,1573,9.201535498125214,11,0.981320625,nan,1
135,1603,23.308791756244208,30,0.980964375,nan,0
136,1610,4.963540924270216,7,0.98088125,nan,1
137,1629,12.873060630503069,19,0.980655625,nan,1
138,1635,4.557408836307863,6,0.980584375,nan,1
139,1647,7.934084808346993,12,0.980441875,nan,1
140,1677,23.40332415400781,30,0.980085625,nan,0
141,1686,6.994757273376397,9,0.97997875,nan,1
142,1693,4.176230271827127,7,0.979895625,nan,1
143,1708,9.984640564002103,15,0.9797175,nan,1
144,1716,6.9539846428137535,8,0.9796225,nan,1
145,1734,13.331052172101002,18,0.97940875,nan,1
146,1751,11.791158231903315,17,0.979206875,nan,1
147,1757,3.6173325035328254,6,0.979135625,nan,1
148,1767,8.15515271386952,10,0.979016875,nan,1
149,1797,22.171537057325118,30,0.978660625,nan,0
150,1810,9.789676227937278,13,0.97850625,nan,1
151,1817,5.955329049678141,7,0.978423125,nan,1
152,1825,6.398146053004248,8,0.978328125,nan,1
153,1834,7.6017399229971545,9,0.97822125,nan,1
154,1839,3.756289207298002,5,0.978161875,nan,1
155,1847,5.3254527718809355,8,0.978066875,nan,1
156,1857,7.491262406044709,10,0.977948125,nan,1
157,1869,8.337612942846317,12,0.977805625,nan,1
158,1899,23.554574994987576,30,0.977449375,nan,0
159,1921,18.369709409176895,22,0.977188125,nan,1
160,1941,13.758482546844245,20,0.976950625,nan,1
161,1961,14.466929984458227,20,0.976713125,nan,1
162,1989,19.55724999075255,28,0.976380625,nan,1
163,1997,5.565916762759784,8,0.976285625,nan,1
164,2002,3.9590471683324666,5,0.97622625,nan,1
165,2009,4.4466279937954365,7,0.976143125,nan,1
166,2019,7.643514944999764,10,0.976024375,nan,1
167,2024,3.9550916435570764,5,0.975965,nan,1
168,2027,1.7649228101313175,3,0.975929375,nan,1
169,2033,4.595445573346169,6,0.975858125,nan,1
170,2047,9.618307462231062,14,0.975691875,nan,1
171,2060,9.01721773752178,13,0.9755375,nan,1
172,2074,10.445681477874215,14,0.97537125,nan,1
173,2078,2.3993434037758172,4,0.97532375,nan,1
174,2088,8.357510575762683,10,0.975205,nan,1
175,2090,1.1985551664893401,2,0.97518125,nan,1
176,2093,1.7649228101313175,3,0.975145625,nan,1
177,2102,5.89355616847272,9,0.97503875,nan,1
178,2106,2.3993434037758172,4,0.97499125,nan,1
179,2109,1.9602091714909529,3,0.974955625,nan,1
180,2139,22.79965366212184,30,0.974599375,nan,0
181,2163,18.170745302685063,24,0.974314375,nan,1
182,2180,12.546514747970127,17,0.9741125,nan,1
183,2189,5.937567487024548,9,0.974005625,nan,1
184,2215,21.925403302831757,26,0.973696875,nan,1
185,2221,4.517367576597584,6,0.973625625,nan,1
186,2224,1.7649228101313175,3,0.97359,nan,1
187,2239,10.246355691516367,15,0.973411875,nan,1
188,2249,8.593038309684843,10,0.973293125,nan,1
189,2275,18.041099591763718,26,0.972984375,nan,1
190,2291,11.13674769031022,16,0.972794375,nan,1
191,2300,6.523167348498027,9,0.9726875,nan,1
192,2323,17.19069658388717,23,0.972414375,nan,1
193,2343,14.934658548176936,20,0.972176875,nan,1
194,2354,7.745483399237688,11,0.97204625,nan,1
195,2382,19.560479581480127,28,0.97171375,nan,1
196,2386,2.403409090909091,4,0.97166625,nan,1
197,2416,21.089381631140583,30,0.97131,nan,0
198,2437,15.030713276670722,21,0.971060625,nan,1
199,2439,0.9660165442504834,2,0.971036875,nan,1
200,2452,9.858039227164541,13,0.9708825,nan,1
201,2473,14.450482714518758,21,0.970633125,nan,1
202,2491,12.854938529660151,18,0.970419375,nan,1
203,2516,18.459338359169898,25,0.9701225,nan,1
204,2526,8.352520091897947,10,0.97000375,nan,1
205,2549,16.692636652648293,23,0.969730625,nan,1
206,2556,4.412831268773845,7,0.9696475,nan,1
207,2581,16.88303680162462,25,0.969350625,nan,1
208,2589,6.353941057480948,8,0.969255625,nan,1
209,2595,4.959018187143877,6,0.969184375,nan,1
210,2602,5.398258044485635,7,0.96910125,nan,1
211,2617,12.085632493397307,15,0.968923125,nan,1
212,2621,2.4011735340394504,4,0.968875625,nan,1
213,2627,3.6059202739653466,6,0.968804375,nan,1
214,2640,11.754330584884428,13,0.96865,nan,1
215,2647,4.802336412114081,7,0.968566875,nan,1
216,2667,13.784853136314526,20,0.968329375,nan,1
217,2672,3.200118922011725,5,0.96827,nan,1
218,2675,1.9583725634928275,3,0.968234375,nan,1
219,2685,8.00841268756835,10,0.968115625,nan,1
220,2703,16.754760127430536,18,0.967901875,nan,1
221,2713,6.338775253212276,10,0.967783125,nan,1
222,2717,2.403409090909091,4,0.967735625,nan,1
223,2722,3.9571975996624404,5,0.96767625,nan,1
224,2742,14.456530306935349,20,0.96743875,nan,1
225,2760,15.207851562447424,18,0.967225,nan,1
226,2769,6.686472376808297,9,0.967118125,nan,1
227,2799,21.581560401098056,30,0.966761875,nan,0
228,2822,17.862805073129483,23,0.96648875,nan,1
229,2852,20.626019415689697,30,0.9661325,nan,0
230,2882,22.077266387522858,30,0.96577625,nan,0
231,2885,1.9222645732545307,3,0.965740625,nan,1
232,2890,3.200089460961302,5,0.96568125,nan,1
233,2919,21.618128243011054,29,0.965336875,nan,1
234,2924,3.9571975996624404,5,0.9652775,nan,1
235,2932,6.753976164886902,8,0.9651825,nan,1
236,2939,4.526371057164537,7,0.965099375,nan,1
237,2951,9.952971042358685,12,0.964956875,nan,1
238,2964,9.728726426807073,13,0.9648025,nan,1
239,2968,2.759508927129191,4,0.964755,nan,1
240,2978,8.002255764313091,10,0.96463625,nan,1
241,3001,15.284185701838185,23,0.964363125,nan,1
242,3025,17.271683846338114,24,0.964078125,nan,1
243,3046,14.905061898750018,21,0.96382875,nan,1
244,3053,4.324701729979711,7,0.963745625,nan,1
245,3083,23.631722398793496,30,0.963389375,nan,0
246,3103,17.56167032670103,20,0.963151875,nan,1
247,3114,7.538870680990383,11,0.96302125,nan,1
248,3126,9.760856941678853,12,0.96287875,nan,1
249,3147,15.130885033674598,21,0.962629375,nan,1
250,3152,3.2509302735402907,5,0.96257,nan,1
251,3164,8.254131873657046,12,0.9624275,nan,1
252,3174,8.198152227263806,10,0.96230875,nan,1
253,3198,15.938599584402722,24,0.96202375,nan,1
254,3228,22.668513271736515,30,0.9616675,nan,0
255,3256,20.549128583838524,28,0.961335,nan,1
256,3258,1.1211282096181674,2,0.9613112500000001,nan,1
257,3262,2.1625542239715383,4,0.96126375,nan,1
258,3264,0.9660165442504834,2,0.96124,nan,1
259,3275,9.672854247424956,11,0.961109375,nan,1
260,3280,3.200102027666586,5,0.96105,nan,1
261,3295,11.04257846201945,15,0.960871875,nan,1
262,3325,21.24550860445984,30,0.960515625,nan,0
263,3343,12.309251841558382,18,0.960301875,nan,1
264,3359,12.95980603166036,16,0.960111875,nan,1
265,3364,3.3983888004226444,5,0.9600525,nan,1
266,3372,4.975331036866383,8,0.9599575,nan,1
267,3387,11.094951895707977,15,0.959779375,nan,1
268,3394,5.36039023809878,7,0.95969625,nan,1
269,3400,3.6436615855939984,6,0.959625,nan,1
270,3411,8.243504861280613,11,0.959494375,nan,1
271,3424,9.850768111571087,13,0.95934,nan,1
272,3430,4.98518051915004,6,0.95926875,nan,1
273,3460,21.18444278444748,30,0.9589125000000001,nan,0
274,3467,4.802737666162005,7,0.958829375,nan,1
275,3486,14.05301739912463,19,0.95860375,nan,1
276,3490,2.396747833339994,4,0.95855625,nan,1
277,3496,4.017289342416829,6,0.958485,nan,1
278,3523,19.754989360254207,27,0.958164375,nan,1
279,3532,7.949251919003633,9,0.9580575,nan,1
280,3540,5.685426813316849,8,0.9579625,nan,1
281,3543,1.9602091714909529,3,0.957926875,nan,1
282,3546,1.7649228101313175,3,0.95789125,nan,1
283,3571,18.510642259017065,25,0.957594375,nan,1
284,3601,21.726427574237235,30,0.957238125,nan,0
285,3621,18.239966295844933,20,0.957000625,nan,1
286,3644,18.576405379122612,23,0.9567275,nan,1
287,3656,10.36173687564563,12,0.956585,nan,1
288,3659,1.9602091714909529,3,0.956549375,nan,1
289,3663,2.853067587644767,4,0.9565018750000001,nan,1
290,3668,3.9556185106781476,5,0.9564425,nan,1
291,3688,15.886779250652264,20,0.956205,nan,1
292,3694,4.245258820895448,6,0.95613375,nan,1
293,3717,16.19423416609494,23,0.955860625,nan,1
294,3723,4.559643757091477,6,0.9557893749999999,nan,1
295,3726,1.7671529078868469,3,0.95575375,nan,1
296,3730,3.1958220062021736,4,0.95570625,nan,1
297,3760,21.36605401079702,30,0.95535,nan,0
298,3765,3.4001865502029167,5,0.955290625,nan,1
299,3773,5.617302964358937,8,0.955195625,nan,1
300,3789,11.18214631691082,16,0.955005625,nan,1
301,3819,21.403820997640963,30,0.954649375,nan,0
302,3822,1.382026070392301,3,0.95461375,nan,1
303,3840,12.892529905079295,18,0.9544,nan,1
304,3849,7.362427278052968,9,0.954293125,nan,1
305,3853,2.2488844296919193,4,0.954245625,nan,1
306,3862,5.776302991594279,9,0.95413875,nan,1
307,3866,2.5634323146893294,4,0.9540912500000001,nan,1
308,3871,3.200465013710966,5,0.954031875,nan,1
309,3888,11.443820774647133,17,0.95383,nan,1
310,3895,4.647248322717909,7,0.953746875,nan,1
311,3914,13.769994863414853,19,0.95352125,nan,1
312,3920,3.881500290463004,6,0.95345,nan,1
313,3926,4.003446175613618,6,0.95337875,nan,1
314,3951,18.632653726775732,25,0.953081875,nan,1
315,3957,4.959018187143877,6,0.953010625,nan,1
316,3982,19.923875887527448,25,0.95271375,nan,1
317,3998,11.147289330597793,16,0.95252375,nan,1
318,4011,9.530030872609144,13,0.952369375,nan,1
319,4030,14.579695902456216,19,0.95214375,nan,1
320,4035,3.1985928590312933,5,0.952084375,nan,1
321,4040,3.200089460961302,5,0.952025,nan,1
322,4045,3.200118922011725,5,0.951965625,nan,1
323,4059,10.443519846724648,14,0.951799375,nan,1
324,4078,15.092396120082793,19,0.95157375,nan,1
325,4087,7.9553158299025775,9,0.951466875,nan,1
326,4117,21.963849128940375,30,0.951110625,nan,0
327,4143,20.38797827704718,26,0.950801875,nan,1
328,4152,6.453387939165502,9,0.950695,nan,1
329,4167,11.807716466215146,15,0.950516875,nan,1
330,4177,7.87792330616082,10,0.950398125,nan,1
331,4188,8.254352349585446,11,0.9502675,nan,1
332,4190,0.9660165442504834,2,0.95024375,nan,1
333,4193,1.602272727272727,3,0.950208125,nan,1
334,4223,21.03719879998539,30,0.949851875,nan,0
335,4226,1.4547784624645592,3,0.94981625,nan,1
336,4252,21.423370923820684,26,0.9495075,nan,1
337,4257,3.9590471683324666,5,0.949448125,nan,1
338,4269,8.175084902481261,12,0.949305625,nan,1
339,4279,8.358746913429654,10,0.949186875,nan,1
340,4290,9.951075525514609,11,0.94905625,nan,1
341,4301,7.650058925009183,11,0.948925625,nan,1
342,4304,1.9583725634928275,3,0.94889,nan,1
343,4316,8.808528356697023,12,0.9487475,nan,1
344,4319,1.5982070401394535,3,0.948711875,nan,1
345,4349,25.45008097501046,30,0.948355625,nan,0
346,4379,24.777989987209885,30,0.947999375,nan,0
347,4390,8.844396836164186,11,0.94786875,nan,1
348,4402,8.805530624081984,12,0.94772625,nan,1
349,4411,8.190243226974214,9,0.947619375,nan,1
350,4431,16.84951143533017,20,0.947381875,nan,1
351,4441,7.5223423838179775,10,0.947263125,nan,1
352,4444,1.9583725634928275,3,0.9472275,nan,1
353,4455,7.965705526344756,11,0.947096875,nan,1
354,4460,2.727272727272727,5,0.9470375,nan,1
355,4469,7.004777275767083,9,0.946930625,nan,1
356,4474,3.2171164092705675,5,0.94687125,nan,1
357,4487,9.53165672379993,13,0.946716875,nan,1
358,4499,9.127431527789868,12,0.946574375,nan,1
359,4508,6.609650762028952,9,0.9464675,nan,1
360,4538,22.35838699901358,30,0.94611125,nan,0
361,4549,8.198698542441692,11,0.945980625,nan,1
362,4579,20.454545454545464,30,0.945624375,nan,0
363,4584,3.283098497412217,5,0.945565,nan,1
364,4603,14.587495269707274,19,0.945339375,nan,1
365,4609,3.762563684841354,6,0.945268125,nan,1
366,4614,3.9556112295059234,5,0.94520875,nan,1
367,4639,17.466717772649567,25,0.944911875,nan,1
368,4651,8.134395868810605,12,0.944769375,nan,1
369,4670,14.217144209990977,19,0.94454375,nan,1
370,4687,13.182739879606837,17,0.944341875,nan,1
371,4714,19.31809959450452,27,0.94402125,nan,1
372,4722,5.684271975652682,8,0.94392625,nan,1
373,4730,5.327501540857291,8,0.94383125,nan,1
374,4760,20.76358705746602,30,0.9434750000000001,nan,1
375,4790,23.849574385398128,30,0.94311875,nan,0
376,4814,18.01910550133257,24,0.94283375,nan,1
377,4828,9.85638143371488,14,0.9426675,nan,1
378,4837,6.103804145213348,9,0.942560625,nan,1
379,4841,2.7943365791981405,4,0.9425131250000001,nan,1
380,4852,7.9295809794176515,11,0.9423825,nan,1
381,4856,2.3993286500746023,4,0.942335,nan,1
382,4883,23.607512745697793,27,0.942014375,nan,1
383,4886,1.7649228101313175,3,0.94197875,nan,1
384,4916,21.09547037586054,30,0.9416225,nan,0
385,4941,18.179374820240398,25,0.941325625,nan,1
386,4944,1.9602091714909529,3,0.94129,nan,1
387,4957,10.257399157483452,13,0.941135625,nan,1
388,4987,22.465170106422907,30,0.940779375,nan,0
389,5014,20.306301229389668,27,0.94045875,0.3167119175195694,1
390,5044,22.27007326170182,30,0.9401025000000001,0.09195306384935975,0
391,5054,8.366552550115756,10,0.93998375,0.06825119815766811,1
392,5061,5.451775144984683,7,0.939900625,0.055780088528990746,1
393,5065,2.9592167598122607,4,0.939853125,0.04591510444879532,1
394,5071,3.96010171814956,6,0.939781875,0.04378639534115791,1
395,5082,7.927770541256775,11,0.93965125,0.03484747807184855,1
396,5098,12.526763344305003,16,0.93946125,0.049112156964838505,1
397,5107,5.858967982614776,9,0.939354375,0.04246417246758938,1
398,5111,2.2488844296919193,4,0.939306875,0.04296023026108742,1
399,5115,2.566053658965085,4,0.939259375,0.04022634029388428,1
400,5130,11.219523760161277,15,0.93908125,0.03891371097415686,1
401,5155,18.583455929489244,25,0.938784375,0.038871837158997856,1
402,5184,22.985044452628618,29,0.93844,0.03796147066168487,1
403,5187,1.9583725634928275,3,0.938404375,nan,1
404,5198,7.6083851144263335,11,0.93827375,0.02623294045527776,1
405,5205,5.764102696169624,7,0.9381906250000001,0.03804345242679119,1
406,5230,20.721669478522887,25,0.93789375,0.03651831423242887,1
407,5247,14.157665291685637,17,0.937691875,0.033219404984265566,1
408,5261,12.750921370110241,14,0.937525625,0.03426855895668268,1
409,5270,7.587755143986433,9,0.93741875,0.02645612508058548,1
410,5295,22.14574797035555,25,0.937121875,0.03360873647034168,1
411,5297,0.9182360421533567,2,0.937098125,0.040385738015174866,1
412,5327,27.007179772640885,30,0.9367418750000001,0.029966067522764206,1
413,5339,10.800235334445416,12,0.936599375,0.041603393852710724,1
414,5361,17.568295576358658,22,0.936338125,0.035103521309792995,1
415,5381,14.342843497289277,20,0.936100625,0.03643278926610947,1
416,5390,7.753964241045095,9,0.93599375,0.034379078075289726,1
417,5401,7.204069992683633,11,0.935863125,0.03786656881372134,1
418,5404,1.716727660515417,3,0.9358275,0.053611643612384796,1
419,5409,3.0829916301590727,5,0.935768125,0.02347288839519024,1
420,5412,1.5974290027069837,3,0.9357325,0.030950162559747696,1
421,5441,19.921820082319353,29,0.935388125,0.03692936817450183,1
422,5468,19.83578269787475,27,0.9350675,0.03540136159530708,1
423,5487,15.323724202174708,19,0.934841875,0.025250062346458435,1
424,5508,17.35894463560969,21,0.9345925,0.034717345920701824,1
425,5538,24.171813905827932,30,0.93423625,0.0314611191196101,1
426,5543,3.75812300647113,5,0.934176875,0.029827168211340904,1
427,5545,0.9660165442504834,2,0.934153125,0.03411044180393219,1
428,5554,6.954826392543504,9,0.93404625,0.03592253290116787,1
429,5566,9.398570245511745,12,0.93390375,0.036018957694371544,1
430,5569,1.9583725634928275,3,0.933868125,0.02956397458910942,1
431,5572,1.7671529078868469,3,0.9338325,0.04374609515070915,1
432,5577,3.758507393455113,5,0.933773125,0.0297367125749588,1
433,5584,6.048315178662095,7,0.93369,0.027298910543322563,1
434,5602,14.40668690385793,18,0.93347625,0.031901529524475336,1
435,5632,25.023623809305633,30,0.93312,0.030937297735363245,0
436,5636,2.2488844296919193,4,0.9330725,0.028238307684659958,1
437,5666,21.867567728153237,30,0.93271625,0.029585127053516253,0
438,5672,3.730999434178105,6,0.932645,0.03839804511517286,1
439,5682,6.307203841391107,10,0.93252625,0.03025056514889002,1
440,5688,4.600625733627084,6,0.932455,0.037051379680633545,1
441,5698,8.953977133650461,10,0.93233625,0.03510134853422642,1
442,5707,6.560533186302682,9,0.932229375,0.03310386463999748,1
443,5737,24.94059638604607,30,0.931873125,0.030315784038975835,0
444,5740,1.925144218813404,3,0.9318375,0.04733240604400635,1
445,5749,6.328779588553648,9,0.931730625,0.034008074551820755,1
446,5765,11.266498510733149,16,0.931540625,0.029312378726899624,1
447,5795,23.513769175996302,30,0.931184375,0.03145811307643141,0
448,5798,1.9194621337758533,3,0.93114875,0.02192089334130287,1
449,5815,14.76096705444079,17,0.9309468750000001,0.03035931335762143,1
450,5845,23.34918863008221,30,0.930590625,0.03351765708066523,0
451,5850,3.1982722364950593,5,0.93053125,0.03904684633016586,1
452,5859,6.607467701296311,9,0.930424375,0.028248155489563942,1
453,5864,3.784876135394171,5,0.930365,0.03418792597949505,1
454,5871,5.567098287176134,7,0.930281875,0.027204202488064766,1
455,5886,11.480469066108551,15,0.93010375,0.0402981648221612,1
456,5890,2.7572668943498306,4,0.93005625,0.047678396105766296,1
457,5904,9.64729037856526,14,0.92989,0.03365296870470047,1
458,5907,1.9583725634928275,3,0.929854375,nan,1
459,5925,13.258065897426535,18,0.929640625,0.03411957174539566,1
460,5942,13.681582648661575,17,0.92943875,0.029325462877750397,1
461,5955,9.534408686786952,13,0.9292843749999999,0.03187240722278754,1
462,5959,2.766160496208155,4,0.929236875,0.02196834608912468,1
463,5961,1.2783909896727712,2,0.929213125,0.029133014380931854,1
464,5966,3.078561054054516,5,0.92915375,0.048166997730731964,1
465,5970,2.5682892715232106,4,0.92910625,0.036751847714185715,1
466,6000,21.487768375627304,30,0.92875,0.029315123334527016,0
467,6013,9.346449667643565,13,0.928595625,0.2714319129784902,1
468,6017,2.9592167598122607,4,0.9285481250000001,0.08453867584466934,1
469,6025,6.257421605319945,8,0.928453125,0.17194148525595665,1
470,6030,3.3216279934124358,5,0.92839375,0.2660650610923767,1
471,6035,3.953524034131285,5,0.928334375,0.20229783654212952,1
472,6058,18.380111754724684,23,0.9280612500000001,0.1203335536022981,1
473,6073,12.370812888463643,15,0.927883125,0.10155254043638706,1
474,6081,6.400390698446924,8,0.927788125,0.13839400559663773,1
475,6092,7.345673556053679,11,0.9276575,0.11330427726109822,1
476,6116,17.269198102194082,24,0.9273725,0.093748290091753,1
477,6120,2.281855352221269,4,0.927325,0.09447135031223297,1
478,6131,8.605880312068066,11,0.927194375,0.09169738367199898,1
479,6152,17.28528117599761,21,0.926945,0.10572122658292453,1
480,6172,14.782478836586712,20,0.9267075,0.09949503988027572,1
481,6179,5.758478848114247,7,0.9266243750000001,0.10907632857561111,1
482,6209,24.144190382923817,30,0.926268125,0.08349222596734762,0
483,6231,17.645131211356635,22,0.926006875,0.0885961726307869,1
484,6238,4.454668737993514,7,0.92592375,0.08632174506783485,1
485,6244,4.587771443396816,6,0.9258525,0.057703450322151184,1
486,6248,2.3993434037758172,4,0.925805,0.14049813151359558,1
487,6259,8.243948386022042,11,0.925674375,0.07613809034228325,1
488,6266,5.76015455078024,7,0.92559125,0.08470197021961212,1
489,6271,3.8716617383781236,5,0.925531875,0.08975696563720703,1
490,6290,13.897697572197497,19,0.92530625,0.07868715822696686,1
491,6306,12.896091835283228,16,0.92511625,0.09780662693083286,1
492,6336,25.233935515653318,30,0.92476,0.07917861035093665,0
493,6346,8.982558386500283,10,0.92464125,0.059565549716353416,1
494,6361,12.166238041552312,15,0.924463125,0.09092437103390694,1
495,6375,12.595268397579135,14,0.924296875,0.07533502330382665,1
496,6378,1.9602091714909529,3,0.92426125,0.05395415052771568,1
497,6381,1.7671529078868469,3,0.924225625,0.09980643540620804,1
498,6384,1.7862340231910245,3,0.9241900000000001,0.09521402418613434,1
499,6402,14.52792446493853,18,0.9239762499999999,0.08092787116765976,1
500,6429,21.064412968067593,27,0.923655625,0.10104952220405851,1
501,6436,4.379538159888982,7,0.9235725,0.08196397125720978,1
502,6445,7.9553045265046265,9,0.923465625,0.07600480690598488,1
503,6473,23.728776372583923,28,0.923133125,0.07890283422810691,1
504,6476,1.9602091714909529,3,0.9230975,0.10102088004350662,1
505,6484,5.0866647342195535,8,0.9230025,0.08139269426465034,1
506,6495,7.252284802007395,11,0.922871875,0.10553295537829399,1
507,6509,10.897736912473176,14,0.922705625,0.08809787034988403,1
